PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
19.000,8.7105,8.7104,3.435016,3.435495,0.3578,1.4313,84.49,18.844,0.569,32.3372,32.3424,3.3441,1025.1648,1025.1689,1482.16,1482.17,0.0000e+00
20.000,8.7091,8.7089,3.435153,3.435640,0.4001,1.4336,98.32,19.836,0.588,32.3395,32.3448,3.4155,1025.1714,1025.1755,1482.18,1482.18,0.0000e+00
21.000,8.6994,8.7002,3.435598,3.436058,0.3755,1.4502,68.61,20.828,0.642,32.3526,32.3566,3.5986,1025.1877,1025.1907,1482.17,1482.18,0.0000e+00
22.000,8.6382,8.6445,3.437681,3.438006,0.3471,1.4835,94.09,21.820,0.584,32.4300,32.4276,3.7714,1025.2622,1025.2593,1482.06,1482.08,0.0000e+00
23.000,8.6058,8.5946,3.438316,3.438998,0.3645,1.5149,60.44,22.811,0.573,32.4659,32.4833,3.8402,1025.2998,1025.3151,1482.00,1481.98,0.0000e+00
24.000,8.5847,8.5848,3.438856,3.439354,0.3679,1.5363,93.53,23.803,0.676,32.4905,32.4957,3.8444,1025.3268,1025.3309,1481.96,1481.97,0.0000e+00
25.000,8.5563,8.5566,3.439329,3.439791,0.3331,1.5435,93.46,24.795,0.597,32.5212,32.5257,3.7037,1025.3597,1025.3632,1481.91,1481.92,0.0000e+00
26.000,8.5389,8.5392,3.439636,3.440103,0.3742,1.5153,93.14,25.787,0.569,32.5400,32.5446,3.3210,1025.3816,1025.3852,1481.89,1481.89,0.0000e+00
27.000,8.4758,8.4716,3.439932,3.440435,0.3398,1.4589,90.15,26.778,0.655,32.6009,32.6101,3.0790,1025.4434,1025.4513,1481.74,1481.74,0.0000e+00
28.000,8.2979,8.2967,3.434822,3.435239,0.3413,1.4223,89.43,27.770,0.611,32.7116,32.7172,3.1121,1025.5614,1025.5659,1481.23,1481.23,0.0000e+00
29.000,8.1873,8.1868,3.430818,3.431275,0.3815,1.4057,88.39,28.762,0.577,32.7718,32.7771,3.1820,1025.6296,1025.6338,1480.90,1480.90,0.0000e+00
30.000,8.1157,8.1151,3.428493,3.428954,0.4049,1.3964,87.39,29.754,0.659,32.8136,32.8191,3.1974,1025.6775,1025.6819,1480.70,1480.70,0.0000e+00
31.000,8.0407,8.0398,3.428389,3.428836,0.4337,1.3940,86.43,30.745,0.625,32.8824,32.8881,3.2988,1025.7470,1025.7516,1480.51,1480.52,0.0000e+00
32.000,7.8564,7.8548,3.424431,3.424832,0.4550,1.4128,85.40,31.737,0.557,33.0134,33.0192,3.4893,1025.8813,1025.8861,1479.99,1479.99,0.0000e+00
33.000,7.7484,7.7476,3.421454,3.421927,0.3854,1.4362,84.46,32.729,0.592,33.0833,33.0892,3.5685,1025.9563,1025.9611,1479.68,1479.69,0.0000e+00
34.000,7.6720,7.6716,3.423870,3.424375,0.3563,1.4513,83.50,33.720,0.652,33.1816,33.1874,3.5180,1026.0491,1026.0537,1479.53,1479.54,0.0000e+00
35.000,7.6441,7.6443,3.425575,3.426052,0.3138,1.4436,82.36,34.712,0.612,33.2261,33.2311,3.2658,1026.0926,1026.0965,1479.49,1479.50,0.0000e+00
36.000,7.6284,7.6286,3.429225,3.429697,0.2796,1.4063,81.38,35.704,0.641,33.2799,33.2848,2.9680,1026.1417,1026.1455,1479.52,1479.53,0.0000e+00
37.000,7.6203,7.6205,3.431811,3.432290,0.2945,1.3635,80.42,36.695,0.644,33.3151,33.3200,2.7778,1026.1751,1026.1789,1479.55,1479.55,0.0000e+00
38.000,7.6114,7.6116,3.436476,3.436972,0.3115,1.3175,79.38,37.687,0.569,33.3735,33.3786,2.6339,1026.2268,1026.2308,1479.60,1479.61,0.0000e+00
39.000,7.6104,7.6104,3.441685,3.442113,0.3117,1.2765,78.41,38.679,0.562,33.4301,33.4347,2.5791,1026.2760,1026.2797,1479.69,1479.69,0.0000e+00
40.000,7.6028,7.6029,3.442971,3.443412,0.3134,1.2506,77.35,39.670,0.574,33.4508,33.4555,2.5847,1026.2980,1026.3017,1479.70,1479.71,0.0000e+00
41.000,7.5908,7.5916,3.444641,3.445011,0.3128,1.2392,76.49,40.662,0.640,33.4800,33.4831,2.6295,1026.3272,1026.3295,1479.71,1479.71,0.0000e+00
42.000,7.5767,7.5773,3.447426,3.447846,0.3134,1.2362,49.13,41.654,0.665,33.5231,33.5271,2.6658,1026.3677,1026.3707,1479.72,1479.73,0.0000e+00
43.000,7.5670,7.5682,3.448257,3.448620,0.3033,1.2372,74.33,42.645,0.594,33.5410,33.5437,2.6958,1026.3877,1026.3897,1479.72,1479.73,0.0000e+00
44.000,7.5608,7.5604,3.448880,3.449384,0.2841,1.2400,73.31,43.637,0.632,33.5533,33.5591,2.7183,1026.4028,1026.4075,1479.73,1479.74,0.0000e+00
45.000,7.5568,7.5576,3.449277,3.449688,0.3005,1.2434,72.33,44.629,0.641,33.5609,33.5646,2.7286,1026.4140,1026.4168,1479.74,1479.75,0.0000e+00
46.000,7.5531,7.5535,3.450583,3.451024,0.2872,1.2455,71.31,45.620,0.547,33.5782,33.5825,2.7278,1026.4326,1026.4360,1479.77,1479.77,0.0000e+00
47.000,7.5532,7.5535,3.451302,3.451726,0.2870,1.2471,70.26,46.612,0.568,33.5853,33.5896,2.7203,1026.4428,1026.4461,1479.79,1479.80,0.0000e+00
48.000,7.5538,7.5541,3.451983,3.452429,0.6107,1.2461,69.41,47.604,0.643,33.5917,33.5961,2.6973,1026.4523,1026.4558,1479.82,1479.82,0.0000e+00
49.000,7.5677,7.5679,3.455875,3.456280,0.3373,1.2426,68.35,48.595,0.575,33.6198,33.6240,2.6588,1026.4770,1026.4803,1479.92,1479.93,0.0000e+00
50.000,7.5878,7.5881,3.460406,3.460853,0.2785,1.2346,67.38,49.587,0.573,33.6488,33.6533,2.5950,1026.5015,1026.5050,1480.05,1480.06,0.0000e+00
51.000,7.5915,7.5922,3.463672,3.464110,0.2786,1.2246,66.42,50.578,0.696,33.6800,33.6840,2.5472,1026.5301,1026.5331,1480.12,1480.13,0.0000e+00
52.000,7.5875,7.5874,3.463564,3.463967,0.2884,1.2157,65.45,51.570,0.652,33.6822,33.6867,2.5228,1026.5369,1026.5405,1480.13,1480.13,0.0000e+00
53.000,7.5828,7.5830,3.463421,3.463834,0.2810,1.2066,64.33,52.562,0.504,33.6847,33.6891,2.4922,1026.5442,1026.5476,1480.13,1480.13,0.0000e+00
54.000,7.5770,7.5777,3.463256,3.463683,0.2987,1.1960,63.35,53.553,0.643,33.6881,33.6920,2.4408,1026.5523,1026.5552,1480.12,1480.13,0.0000e+00
55.000,7.5726,7.5730,3.464154,3.464592,0.2975,1.1864,62.43,54.545,0.649,33.7016,33.7059,2.3948,1026.5680,1026.5714,1480.14,1480.15,0.0000e+00
56.000,7.5628,7.5635,3.464140,3.464568,0.2929,1.1722,61.31,55.536,0.507,33.7105,33.7145,2.3215,1026.5811,1026.5841,1480.13,1480.14,0.0000e+00
57.000,7.5338,7.5338,3.462349,3.462743,0.3022,1.1561,60.41,56.528,0.700,33.7188,33.7231,2.2562,1026.5963,1026.5997,1480.05,1480.05,0.0000e+00
58.000,7.4983,7.4986,3.461220,3.461627,0.3144,1.1447,59.53,57.520,0.738,33.7405,33.7447,2.2268,1026.6231,1026.6263,1479.96,1479.96,0.0000e+00
59.000,7.4672,7.4672,3.460686,3.461087,0.2969,1.1329,58.44,58.511,0.523,33.7646,33.7689,2.2064,1026.6510,1026.6544,1479.88,1479.89,0.0000e+00
60.000,7.4541,7.4543,3.460844,3.461253,0.2606,1.1214,57.37,59.503,0.540,33.7785,33.7828,2.1871,1026.6684,1026.6718,1479.87,1479.87,0.0000e+00
61.000,7.4351,7.4353,3.461066,3.461472,0.2643,1.1147,56.45,60.494,0.651,33.7990,33.8032,2.1646,1026.6918,1026.6950,1479.83,1479.84,0.0000e+00
62.000,7.4262,7.4266,3.460889,3.461308,0.2696,1.1063,55.45,61.486,0.565,33.8053,33.8094,2.1191,1026.7026,1026.7058,1479.82,1479.83,0.0000e+00
63.000,7.4122,7.4126,3.460370,3.460778,0.3090,1.0953,54.44,62.477,0.605,33.8128,33.8168,2.0748,1026.7150,1026.7182,1479.80,1479.80,0.0000e+00
64.000,7.4054,7.4058,3.460108,3.460508,0.3244,1.0868,53.53,63.469,0.716,33.8161,33.8201,2.0409,1026.7232,1026.7263,1479.79,1479.80,0.0000e+00
65.000,7.3984,7.3987,3.459836,3.460242,0.3305,1.0778,52.52,64.461,0.665,33.8195,33.8237,2.0089,1026.7315,1026.7347,1479.78,1479.79,0.0000e+00
66.000,7.3838,7.3841,3.459279,3.459691,0.3623,1.0685,51.44,65.452,0.542,33.8273,33.8314,2.0129,1026.7442,1026.7474,1479.75,1479.76,0.0000e+00
67.000,7.3750,7.3753,3.459095,3.459505,0.3880,1.0676,50.45,66.444,0.555,33.8333,33.8375,2.0804,1026.7548,1026.7581,1479.74,1479.75,0.0000e+00
68.000,7.3733,7.3738,3.459445,3.459870,0.3502,1.0738,49.49,67.435,0.626,33.8383,33.8424,2.1453,1026.7635,1026.7667,1479.76,1479.77,0.0000e+00
69.000,7.3739,7.3739,3.459657,3.460025,0.3228,1.0835,48.49,68.427,0.590,33.8395,33.8436,2.1928,1026.7690,1026.7722,1479.78,1479.79,0.0000e+00
70.000,7.3638,7.3643,3.459221,3.459632,0.2953,1.0924,47.46,69.418,0.547,33.8442,33.8482,2.1753,1026.7787,1026.7818,1479.76,1479.77,0.0000e+00
71.000,7.3316,7.3314,3.457163,3.457525,0.2769,1.0905,46.50,70.410,0.650,33.8529,33.8570,2.0859,1026.7947,1026.7980,1479.67,1479.67,0.0000e+00
72.000,7.2938,7.2936,3.454819,3.455180,0.3250,1.0806,45.56,71.401,0.692,33.8639,33.8679,2.0004,1026.8133,1026.8165,1479.55,1479.56,0.0000e+00
73.000,7.2731,7.2731,3.453384,3.453755,0.3502,1.0670,44.51,72.393,0.618,33.8679,33.8721,1.9162,1026.8240,1026.8272,1479.49,1479.50,0.0000e+00
74.000,7.2437,7.2437,3.451363,3.451737,0.4017,1.0476,43.47,73.384,0.569,33.8743,33.8783,1.8416,1026.8377,1026.8408,1479.40,1479.41,0.0000e+00
75.000,7.2377,7.2381,3.450978,3.451384,0.5034,1.0313,42.06,74.376,0.569,33.8755,33.8795,1.8122,1026.8441,1026.8472,1479.40,1479.41,0.0000e+00
76.000,7.2358,7.2361,3.450883,3.451291,0.5263,1.0191,41.23,75.367,0.607,33.8758,33.8800,1.7897,1026.8491,1026.8524,1479.41,1479.41,0.0000e+00
77.000,7.2313,7.2314,3.450622,3.451004,0.5111,1.0099,40.41,76.359,0.591,33.8769,33.8810,1.7751,1026.8552,1026.8584,1479.41,1479.41,0.0000e+00
78.000,7.2266,7.2268,3.450349,3.450742,0.5839,1.0024,39.43,77.350,0.544,33.8780,33.8821,1.7688,1026.8614,1026.8646,1479.41,1479.41,0.0000e+00
79.000,7.2230,7.2234,3.450155,3.450564,0.5758,0.9975,38.49,78.342,0.631,33.8789,33.8830,1.7630,1026.8672,1026.8703,1479.41,1479.42,0.0000e+00
80.000,7.2110,7.2119,3.449379,3.449799,0.5932,0.9943,37.52,79.333,0.633,33.8818,33.8855,1.7660,1026.8757,1026.8785,1479.39,1479.39,0.0000e+00
81.000,7.2042,7.2047,3.448935,3.449348,0.6068,0.9933,36.51,80.325,0.600,33.8831,33.8871,1.7848,1026.8823,1026.8853,1479.38,1479.39,0.0000e+00
82.000,7.1975,7.1978,3.448540,3.448940,0.6043,0.9942,35.52,81.316,0.621,33.8849,33.8890,1.7682,1026.8892,1026.8924,1479.37,1479.38,0.0000e+00
83.000,7.1877,7.1884,3.447852,3.448275,0.5540,0.9889,34.50,82.308,0.589,33.8865,33.8904,1.7152,1026.8964,1026.8994,1479.35,1479.36,0.0000e+00
84.000,7.1807,7.1810,3.447385,3.447777,0.6010,0.9817,33.46,83.299,0.563,33.8877,33.8918,1.6931,1026.9030,1026.9061,1479.34,1479.35,0.0000e+00
85.000,7.1803,7.1806,3.447413,3.447797,0.6172,0.9772,32.54,84.291,0.625,33.8880,33.8919,1.6947,1026.9078,1026.9108,1479.36,1479.36,0.0000e+00
86.000,7.1805,7.1808,3.447472,3.447866,0.6398,0.9748,31.52,85.282,0.556,33.8879,33.8920,1.6972,1026.9123,1026.9155,1479.38,1479.38,0.0000e+00
87.000,7.1805,7.1808,3.447525,3.447905,0.6044,0.9729,30.52,86.273,0.583,33.8881,33.8919,1.6950,1026.9170,1026.9200,1479.39,1479.40,0.0000e+00
88.000,7.1796,7.1801,3.447519,3.447905,0.5933,0.9716,29.55,87.265,0.647,33.8884,33.8921,1.6947,1026.9219,1026.9248,1479.40,1479.41,0.0000e+00
89.000,7.1789,7.1791,3.447512,3.447894,0.6144,0.9710,28.59,88.256,0.601,33.8885,33.8925,1.6966,1026.9268,1026.9299,1479.42,1479.42,0.0000e+00
90.000,7.1772,7.1773,3.447441,3.447806,0.6097,0.9704,27.56,89.248,0.574,33.8889,33.8928,1.6940,1026.9319,1026.9349,1479.43,1479.44,0.0000e+00
91.000,7.1748,7.1751,3.447322,3.447719,0.6041,0.9701,26.59,90.239,0.601,33.8895,33.8935,1.6923,1026.9372,1026.9404,1479.44,1479.44,0.0000e+00
92.000,7.1737,7.1741,3.447295,3.447665,0.6465,0.9689,25.56,91.231,0.582,33.8897,33.8934,1.6863,1026.9422,1026.9450,1479.45,1479.46,0.0000e+00
93.000,7.1737,7.1740,3.447339,3.447707,0.6357,0.9682,24.60,92.222,0.605,33.8898,33.8935,1.6872,1026.9468,1026.9497,1479.47,1479.47,0.0000e+00
94.000,7.1736,7.1738,3.447370,3.447753,0.5991,0.9679,23.61,93.213,0.597,33.8897,33.8937,1.6864,1026.9514,1026.9545,1479.48,1479.49,0.0000e+00
95.000,7.1721,7.1724,3.447316,3.447680,0.6126,0.9673,22.58,94.205,0.570,33.8901,33.8938,1.6840,1026.9564,1026.9593,1479.49,1479.50,0.0000e+00
96.000,7.1658,7.1662,3.446973,3.447350,0.6481,0.9668,21.58,95.196,0.578,33.8921,33.8958,1.6798,1026.9634,1026.9664,1479.49,1479.49,0.0000e+00
97.000,7.1619,7.1622,3.446732,3.447100,0.6960,0.9657,20.58,96.188,0.602,33.8928,33.8965,1.6710,1026.9692,1026.9720,1479.49,1479.50,0.0000e+00
98.000,7.1589,7.1595,3.446573,3.446958,0.7196,0.9639,19.64,97.179,0.623,33.8935,33.8971,1.6610,1026.9747,1026.9775,1479.50,1479.50,0.0000e+00
99.000,7.1537,7.1543,3.446263,3.446654,0.6955,0.9622,18.59,98.170,0.543,33.8947,33.8984,1.6594,1026.9810,1026.9838,1479.49,1479.50,0.0000e+00
100.000,7.1519,7.1524,3.446182,3.446573,0.7068,0.9611,17.58,99.162,0.584,33.8951,33.8989,1.6592,1026.9862,1026.9891,1479.50,1479.51,0.0000e+00
101.000,7.1510,7.1513,3.446179,3.446554,0.7496,0.9603,16.61,100.153,0.621,33.8955,33.8993,1.6577,1026.9912,1026.9941,1479.52,1479.52,0.0000e+00
102.000,7.1493,7.1498,3.446114,3.446496,0.7071,0.9596,15.66,101.144,0.609,33.8960,33.8997,1.6546,1026.9964,1026.9992,1479.53,1479.53,0.0000e+00
103.000,7.1483,7.1487,3.446088,3.446468,0.7152,0.9588,14.60,102.136,0.603,33.8962,33.8999,1.6508,1027.0013,1027.0041,1479.54,1479.55,0.0000e+00
104.000,7.1395,7.1397,3.445543,3.445905,0.7276,0.9577,13.63,103.127,0.566,33.8984,33.9021,1.6472,1027.0088,1027.0117,1479.53,1479.53,0.0000e+00
105.000,7.1300,7.1307,3.444943,3.445335,0.7426,0.9569,12.54,104.119,0.553,33.9007,33.9043,1.6451,1027.0165,1027.0193,1479.51,1479.51,0.0000e+00
106.000,7.1233,7.1245,3.444545,3.444967,0.7061,0.9559,11.49,105.110,0.612,33.9024,33.9058,1.6382,1027.0234,1027.0259,1479.50,1479.51,0.0000e+00
107.000,7.1172,7.1177,3.444188,3.444574,0.6953,0.9545,10.66,106.101,0.491,33.9040,33.9078,1.6303,1027.0301,1027.0330,1479.50,1479.50,0.0000e+00
