PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
1.000,17.4162,17.4147,3.887981,3.888650,0.3841,2.4453,4.90,0.992,0.700,29.5002,29.5069,5.9008,1021.2067,1021.2122,1507.82,1507.82,0.0000e+00
2.000,17.4166,17.4184,3.888021,3.888323,0.9519,2.4303,4.50,1.984,0.663,29.4999,29.5011,5.8256,1021.2108,1021.2114,1507.84,1507.84,0.0000e+00
3.000,17.3957,17.3939,3.892557,3.893032,0.5195,2.4172,2.46,2.976,0.999,29.5530,29.5584,5.8170,1021.2608,1021.2653,1507.85,1507.85,0.0000e+00
4.000,17.3720,17.3659,3.896387,3.897702,0.5201,2.4217,8.66,3.968,0.563,29.6024,29.6180,5.8325,1021.3084,1021.3218,1507.85,1507.85,0.0000e+00
5.000,17.4021,17.3997,3.891395,3.892699,0.4369,2.4232,102.08,4.959,0.933,29.5379,29.5507,5.8377,1021.2566,1021.2669,1507.89,1507.89,0.0000e+00
6.000,17.3563,17.3485,3.905400,3.908313,0.5068,2.4230,83.75,5.951,0.718,29.6895,29.7198,5.8346,1021.3877,1021.4126,1507.94,1507.95,0.0000e+00
7.000,17.3537,17.3413,3.903736,3.907939,0.4415,2.4231,41.02,6.943,0.981,29.6769,29.7216,5.8225,1021.3831,1021.4201,1507.93,1507.94,0.0000e+00
8.000,17.3386,17.2967,3.902358,3.905384,0.4465,2.4195,54.06,7.935,0.580,29.6760,29.7331,5.8241,1021.3903,1021.4436,1507.90,1507.84,0.0000e+00
9.000,16.6624,16.6169,3.941929,3.944274,0.3782,2.4285,100.89,8.927,0.752,30.5184,30.5729,5.9755,1022.1950,1022.2471,1506.82,1506.74,0.0000e+00
10.000,16.5338,16.5333,3.943954,3.944714,0.3545,2.4376,98.83,9.919,0.601,30.6336,30.6406,5.9891,1022.3169,1022.3223,1506.57,1506.58,0.0000e+00
11.000,16.3821,16.3821,3.943599,3.944401,0.3150,2.4495,98.83,10.911,0.427,30.7467,30.7536,6.0419,1022.4422,1022.4476,1506.25,1506.26,0.0000e+00
12.000,16.0891,16.1001,3.943771,3.943025,0.2993,2.4558,98.83,11.902,0.591,30.9747,30.9596,6.0748,1022.6873,1022.6732,1505.62,1505.64,0.0000e+00
13.000,15.9194,15.8999,3.940733,3.940913,0.3167,2.4617,98.83,12.894,0.506,31.0808,31.0978,6.1344,1022.8108,1022.8281,1505.23,1505.19,0.0000e+00
14.000,15.2939,15.2934,3.921753,3.922095,0.3213,2.4812,78.99,13.886,0.431,31.4075,31.4109,6.3291,1023.2031,1023.2059,1503.66,1503.66,0.0000e+00
15.000,14.8144,14.8103,3.896409,3.896870,0.3138,2.5146,99.48,14.878,0.608,31.5654,31.5729,6.5109,1023.4320,1023.4386,1502.33,1502.33,0.0000e+00
16.000,14.5290,14.5374,3.879266,3.880285,0.3521,2.5305,98.83,15.870,0.461,31.6419,31.6443,6.5135,1023.5554,1023.5555,1501.52,1501.55,0.0000e+00
17.000,14.2055,14.1994,3.861544,3.861859,0.3314,2.5269,70.73,16.862,0.533,31.7448,31.7527,6.4923,1023.7066,1023.7140,1500.61,1500.59,0.0000e+00
