PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
13.000,10.0564,10.0542,3.532701,3.533108,49.0208,1.9947,67.33,12.895,0.814,32.1310,32.1371,4.4081,1024.7621,1024.7673,1486.76,1486.76,0.0000e+00
14.000,9.9381,9.9410,3.524095,3.524830,49.0215,1.9226,98.67,13.886,0.871,32.1487,32.1536,4.3325,1024.8001,1024.8034,1486.37,1486.38,0.0000e+00
15.000,9.7849,9.7847,3.513021,3.513636,48.6145,1.8617,98.83,14.878,0.807,32.1725,32.1789,4.2599,1024.8483,1024.8534,1485.86,1485.86,0.0000e+00
16.000,9.5731,9.5715,3.498039,3.498706,49.0094,1.8073,95.31,15.870,0.628,32.2090,32.2173,4.2268,1024.9157,1024.9224,1485.14,1485.15,0.0000e+00
17.000,9.2356,9.2416,3.476165,3.477169,49.0215,1.7573,70.46,16.862,13.545,32.2879,32.2928,4.2217,1025.0359,1025.0387,1484.02,1484.05,0.0000e+00
18.000,9.1938,9.1958,3.473769,3.474439,49.0212,1.7306,97.10,17.854,51.424,32.3006,32.3058,4.1712,1025.0568,1025.0605,1483.90,1483.91,0.0000e+00
19.000,9.1400,9.1405,3.470754,3.471330,49.0198,1.7179,98.45,18.846,7.268,32.3178,32.3233,4.1433,1025.0833,1025.0875,1483.74,1483.75,0.0000e+00
20.000,9.0810,9.0807,3.467117,3.462720,49.0205,1.7020,98.71,19.837,0.941,32.3333,32.2881,4.0997,1025.1092,1025.0739,1483.55,1483.50,0.0000e+00
21.000,9.0007,8.9992,3.462161,3.462438,49.0201,1.6801,73.56,20.829,0.627,32.3545,32.3587,4.0579,1025.1428,1025.1463,1483.30,1483.30,0.0000e+00
22.000,8.8172,8.8181,3.451837,3.452445,49.0205,1.6623,97.72,21.821,0.644,32.4140,32.4195,4.0880,1025.2223,1025.2264,1482.71,1482.72,0.0000e+00
23.000,8.6846,8.6853,3.445985,3.446556,49.0223,1.6546,61.42,22.813,0.865,32.4738,32.4792,4.1808,1025.2940,1025.2981,1482.30,1482.31,0.0000e+00
24.000,8.6252,8.6255,3.444014,3.444570,49.0202,1.6663,96.26,23.805,0.890,32.5073,32.5129,4.3058,1025.3338,1025.3382,1482.14,1482.14,0.0000e+00
25.000,8.5681,8.5681,3.441465,3.441996,49.0215,1.6768,66.35,24.797,0.761,32.5328,32.5383,4.3672,1025.3670,1025.3713,1481.97,1481.98,0.0000e+00
26.000,8.4900,8.4918,3.437459,3.438052,49.0192,1.6910,80.80,25.788,0.620,32.5623,32.5668,4.3933,1025.4064,1025.4097,1481.73,1481.74,0.0000e+00
27.000,8.4357,8.4354,3.434374,3.434884,49.0204,1.6978,50.97,26.780,0.771,32.5795,32.5852,4.3943,1025.4326,1025.4372,1481.56,1481.57,0.0000e+00
28.000,8.3569,8.3567,3.430019,3.430534,49.0201,1.7011,89.61,27.772,0.859,32.6061,32.6117,4.4613,1025.4699,1025.4743,1481.32,1481.32,0.0000e+00
29.000,8.2930,8.2923,3.426729,3.427221,49.0203,1.7154,88.80,28.764,0.785,32.6301,32.6360,4.5866,1025.5028,1025.5075,1481.12,1481.13,0.0000e+00
30.000,8.1289,8.1296,3.418439,3.419001,49.0203,1.7371,87.77,29.756,0.715,32.6945,32.6998,4.6734,1025.5821,1025.5861,1480.60,1480.61,0.0000e+00
31.000,8.0797,8.0795,3.415853,3.416355,49.0202,1.7498,86.53,30.747,0.681,32.7124,32.7180,4.6725,1025.6080,1025.6124,1480.45,1480.46,0.0000e+00
32.000,8.0232,8.0227,3.413102,3.413604,49.0200,1.7588,76.76,31.739,0.780,32.7355,32.7413,4.7198,1025.6389,1025.6436,1480.28,1480.29,0.0000e+00
33.000,7.9893,7.9890,3.411847,3.412334,49.0204,1.7711,68.97,32.731,0.800,32.7534,32.7589,4.7810,1025.6625,1025.6669,1480.19,1480.20,0.0000e+00
34.000,7.8549,6.0278,3.404646,3.410055,49.0203,1.7839,83.01,33.723,0.719,32.8022,59.3356,4.7954,1025.7249,1061.4279,1479.76,1538.11,0.0000e+00
35.000,7.8028,7.8071,3.403397,3.463403,49.0206,1.7861,82.60,34.714,0.691,32.8374,33.4238,4.6307,1025.7645,1026.1931,1479.62,1480.29,0.0000e+00
36.000,7.8070,7.8081,3.404764,3.454013,49.0212,1.7645,81.88,35.706,0.747,32.8476,33.3746,4.2749,1025.7765,1026.1901,1479.66,1480.32,0.0000e+00
37.000,7.8052,7.8056,3.409646,3.450413,49.0196,1.7090,80.72,36.698,0.754,32.9011,33.3378,3.8908,1025.8234,1026.1663,1479.74,1480.28,0.0000e+00
38.000,7.7976,7.7979,3.414600,3.448295,49.0200,1.6507,79.49,37.690,0.748,32.9609,33.3219,3.6966,1025.8760,1026.1595,1479.80,1480.25,0.0000e+00
39.000,7.7993,7.7997,3.418303,3.447706,49.0200,1.6019,78.47,38.681,0.786,32.9985,33.3135,3.6472,1025.9099,1026.1571,1479.87,1480.26,0.0000e+00
40.000,7.7981,7.7984,3.424168,3.447688,49.0199,1.5727,77.50,39.673,0.754,33.0620,33.3141,3.6979,1025.9645,1026.1624,1479.96,1480.28,0.0000e+00
41.000,7.7949,7.7951,3.427066,3.446541,49.0212,1.5599,76.54,40.665,0.795,33.0957,33.3044,3.7412,1025.9960,1026.1598,1480.01,1480.27,0.0000e+00
42.000,7.7867,7.4544,3.430316,3.447128,49.0200,1.5461,75.61,41.656,0.778,33.1379,33.7223,3.7013,1026.0349,1026.5339,1480.05,1479.39,0.0000e+00
43.000,7.7662,7.7617,3.432766,3.447641,49.0210,1.5326,74.75,42.648,0.607,33.1832,33.3486,3.6392,1026.0780,1026.2084,1480.04,1480.23,0.0000e+00
44.000,7.7404,5.9313,3.434180,3.471789,49.0209,1.5126,49.94,43.640,0.703,33.2225,58.0854,3.5123,1026.1171,1058.9890,1480.01,1530.99,0.0000e+00
45.000,7.7086,7.7110,3.434836,3.502133,49.0192,1.4927,72.44,44.632,0.883,33.2594,33.9712,3.3982,1026.1553,1026.7080,1479.95,1480.83,0.0000e+00
46.000,7.6834,7.6833,3.437786,3.494890,49.0196,1.4701,71.62,45.623,0.822,33.3147,33.9302,3.3061,1026.2070,1026.6905,1479.94,1480.70,0.0000e+00
47.000,7.6772,7.6774,3.445267,3.492385,49.0202,1.4460,70.41,46.615,0.674,33.4008,33.9084,3.2427,1026.2800,1026.6788,1480.04,1480.67,0.0000e+00
48.000,7.7000,7.6991,3.450201,3.488120,49.0207,1.4237,69.38,47.607,0.740,33.4315,33.8408,3.1910,1026.3055,1026.6271,1480.18,1480.68,0.0000e+00
49.000,7.7046,7.7050,3.460204,3.484616,49.0205,1.4080,68.54,48.598,0.863,33.5346,33.7969,3.1517,1026.3903,1026.5963,1480.34,1480.67,0.0000e+00
50.000,7.7029,7.7032,3.454916,3.482102,49.0213,1.3951,67.58,49.590,0.809,33.4785,33.7710,3.1172,1026.3511,1026.5808,1480.28,1480.64,0.0000e+00
51.000,7.7067,7.7068,3.457014,3.479557,49.0213,1.3802,66.43,50.582,0.706,33.4969,33.7396,3.0518,1026.3696,1026.5602,1480.33,1480.64,0.0000e+00
52.000,7.6974,7.6978,3.458704,3.477299,49.0208,1.3622,65.32,51.573,0.788,33.5236,33.7235,2.9745,1026.3965,1026.5535,1480.35,1480.60,0.0000e+00
53.000,7.6801,7.6805,3.458625,3.474425,49.0205,1.3474,64.46,52.565,0.857,33.5390,33.7089,2.9261,1026.4156,1026.5491,1480.32,1480.53,0.0000e+00
54.000,7.6713,7.6723,3.458376,3.471762,49.0192,1.3333,63.47,53.557,0.802,33.5443,33.6876,2.8789,1026.4257,1026.5381,1480.31,1480.49,0.0000e+00
55.000,7.6624,7.6624,3.458036,3.469208,49.0200,1.3186,62.43,54.548,0.755,33.5487,33.6691,2.7827,1026.4350,1026.5296,1480.30,1480.44,0.0000e+00
56.000,7.6550,7.6557,3.457699,3.466994,49.0196,1.2936,61.43,55.540,0.709,33.5517,33.6513,2.6023,1026.4430,1026.5212,1480.29,1480.41,0.0000e+00
57.000,7.6187,7.6197,3.457392,3.465036,49.0196,1.2580,60.41,56.532,0.704,33.5830,33.6645,2.4132,1026.4774,1026.5413,1480.20,1480.31,0.0000e+00
58.000,7.5986,7.5989,3.457752,3.464088,49.0207,1.2212,59.45,57.523,0.757,33.6058,33.6740,2.2684,1026.5028,1026.5563,1480.17,1480.26,0.0000e+00
59.000,7.5476,7.5484,3.458571,3.463971,49.0205,1.1890,58.50,58.515,0.850,33.6635,33.7212,2.1617,1026.5601,1026.6053,1480.06,1480.14,0.0000e+00
60.000,7.4905,7.4927,3.458200,3.462843,49.0197,1.1611,57.58,59.507,0.869,33.7145,33.7626,2.0859,1026.6128,1026.6504,1479.92,1479.99,0.0000e+00
61.000,7.4508,7.4525,3.457906,3.461871,49.0200,1.1351,56.63,60.498,0.812,33.7495,33.7908,2.0374,1026.6506,1026.6828,1479.83,1479.89,0.0000e+00
62.000,7.4193,7.4196,3.457603,3.460992,49.0204,1.1133,55.50,61.490,0.813,33.7763,33.8128,2.0230,1026.6808,1026.7094,1479.76,1479.81,0.0000e+00
63.000,7.4173,7.4175,3.457606,3.460515,49.0200,1.0988,54.46,62.482,0.814,33.7778,33.8092,2.0260,1026.6869,1026.7115,1479.77,1479.81,0.0000e+00
64.000,7.4157,7.4160,3.457639,3.460134,49.0207,1.0880,53.54,63.473,0.757,33.7793,33.8061,2.0237,1026.6928,1026.7138,1479.79,1479.82,0.0000e+00
65.000,7.4159,7.4169,3.457701,3.459848,49.0203,1.0793,52.41,64.465,0.743,33.7793,33.8016,2.0063,1026.6974,1026.7148,1479.80,1479.83,0.0000e+00
66.000,7.4094,7.4099,3.457621,3.432620,49.0200,1.0704,51.42,65.456,0.785,33.7843,33.5158,1.9760,1026.7068,1026.4958,1479.80,1479.47,0.0000e+00
67.000,7.4008,7.4011,3.457465,3.458576,49.0192,1.0630,50.47,66.448,0.758,33.7905,33.8023,1.9490,1026.7175,1026.7267,1479.79,1479.81,0.0000e+00
68.000,7.3933,7.3936,3.457349,3.458719,49.0202,1.0532,49.47,67.440,0.757,33.7960,33.8107,1.9097,1026.7274,1026.7390,1479.79,1479.81,0.0000e+00
69.000,7.3822,7.3825,3.457158,3.458373,49.0204,1.0459,48.32,68.431,0.749,33.8043,33.8172,1.8812,1026.7401,1026.7502,1479.77,1479.79,0.0000e+00
70.000,7.3738,7.3741,3.457010,3.458106,49.0210,1.0371,47.42,69.423,0.867,33.8104,33.8221,1.8457,1026.7507,1026.7599,1479.76,1479.78,0.0000e+00
71.000,7.3605,7.3610,3.456736,3.457732,49.0193,1.0297,46.52,70.414,0.929,33.8199,33.8303,1.8213,1026.7646,1026.7728,1479.74,1479.75,0.0000e+00
72.000,7.3524,7.3529,3.456576,3.457487,49.0196,1.0224,45.46,71.406,0.829,33.8256,33.8350,1.8040,1026.7748,1026.7822,1479.73,1479.74,0.0000e+00
73.000,7.3490,7.3494,3.456533,3.457360,49.0208,1.0157,44.50,72.398,0.800,33.8280,33.8366,1.7840,1026.7818,1026.7885,1479.74,1479.75,0.0000e+00
74.000,7.3466,7.3475,3.456537,3.457299,49.0204,1.0092,43.45,73.389,0.810,33.8299,33.8374,1.7507,1026.7882,1026.7940,1479.75,1479.76,0.0000e+00
75.000,7.3350,7.3357,3.456334,3.457039,49.0214,1.0006,42.46,74.381,0.852,33.8386,33.8456,1.7041,1026.8013,1026.8067,1479.73,1479.74,0.0000e+00
76.000,7.3174,7.3178,3.455838,3.456494,49.0209,0.9918,41.48,75.372,0.862,33.8499,33.8566,1.6619,1026.8173,1026.8225,1479.69,1479.70,0.0000e+00
77.000,7.3083,7.3086,3.455570,3.456183,49.0201,0.9827,40.49,76.364,5.337,33.8554,33.8617,1.6149,1026.8274,1026.8324,1479.68,1479.69,0.0000e+00
78.000,7.3026,7.3013,3.455404,3.455955,49.0218,0.9765,39.90,77.355,75.746,33.8587,33.8659,1.5844,1026.8355,1026.8413,1479.68,1479.68,0.0000e+00
79.000,7.3021,7.3025,3.455426,3.455980,49.0234,0.9762,39.85,78.347,199.622,33.8589,33.8645,1.5810,1026.8403,1026.8446,1479.69,1479.70,0.0000e+00
80.000,7.3014,7.3021,3.455364,3.455949,49.0192,0.9751,39.76,79.338,282.341,33.8584,33.8641,1.5752,1026.8446,1026.8489,1479.71,1479.72,0.0000e+00
81.000,7.3008,7.3021,3.455364,3.455942,49.0192,0.9736,39.76,80.331,314.097,33.8585,33.8636,1.5684,1026.8493,1026.8531,1479.72,1479.73,0.0000e+00
82.000,7.3009,7.3014,3.455352,3.455993,49.0192,0.9739,39.76,81.321,324.249,33.8578,33.8643,1.5689,1026.8533,1026.8583,1479.73,1479.74,0.0000e+00
83.000,7.3003,7.3012,3.455362,3.456001,49.0289,0.9739,39.72,82.313,327.312,33.8580,33.8641,1.5684,1026.8581,1026.8628,1479.75,1479.76,0.0000e+00
85.000,7.2879,7.2886,3.449532,3.450089,48.9363,0.9723,39.56,84.296,327.251,33.8000,33.8053,1.5652,1025.1307,1025.1348,1477.28,1477.29,0.0000e+00
88.000,7.3348,7.3357,3.471726,3.472303,49.2515,0.9772,39.80,87.271,323.640,34.0162,34.0216,1.5701,1031.7430,1031.7471,1486.83,1486.84,0.0000e+00
91.000,7.3158,7.3166,3.462800,3.463416,49.1250,0.9735,39.70,90.245,313.340,33.9274,33.9333,1.5617,1029.1075,1029.1120,1483.06,1483.07,0.0000e+00
95.000,7.2949,7.2965,3.453450,3.454036,48.9924,0.9709,39.59,94.211,300.212,33.8348,33.8397,1.5576,1026.3480,1026.3516,1479.13,1479.14,0.0000e+00
101.000,7.3228,7.3239,3.466918,3.467509,49.1838,0.9747,39.67,100.160,286.899,33.9646,33.9700,1.5641,1030.3819,1030.3860,1484.99,1485.00,0.0000e+00
108.000,7.2930,7.2937,3.452968,3.453485,48.9856,0.9707,39.43,107.100,269.693,33.8246,33.8296,1.5586,1026.2621,1026.2659,1479.13,1479.14,0.0000e+00
118.000,7.3068,7.3061,3.459247,3.459709,49.0745,0.9725,39.50,117.014,252.875,33.8809,33.8866,1.5627,1028.1648,1028.1694,1481.97,1481.97,0.0000e+00
131.000,7.3099,7.3078,3.460423,3.460926,49.0912,0.9716,39.52,129.900,234.719,33.8856,33.8931,1.5602,1028.5672,1028.5734,1482.67,1482.67,0.0000e+00
148.000,7.3036,7.3014,3.457355,3.457851,49.0477,0.9696,39.48,146.752,215.584,33.8470,33.8546,1.5566,1027.7285,1027.7347,1481.63,1481.63,0.0000e+00
171.000,7.3195,7.3172,3.464827,3.465340,49.1540,0.9717,39.57,169.549,196.552,33.9092,33.9170,1.5632,1030.0511,1030.0575,1485.20,1485.20,0.0000e+00
200.000,7.2832,7.2815,3.447819,3.448307,48.9128,0.9669,39.37,198.289,175.787,33.7288,33.7357,1.5599,1025.1221,1025.1277,1478.38,1478.39,0.0000e+00
240.000,7.2993,7.2977,3.455664,3.456221,49.0241,0.9691,39.46,237.923,156.039,33.7870,33.7946,1.5695,1027.6205,1027.6268,1482.38,1482.38,0.0000e+00
292.000,7.2914,7.2905,3.452173,3.452749,48.9871,0.9668,39.42,289.436,135.529,33.7285,33.7356,1.5716,1026.8088,1026.8144,1481.71,1481.72,0.0000e+00
361.000,7.2893,7.2888,3.451335,3.451866,48.9635,0.9666,39.42,357.772,114.981,33.6878,33.6941,1.5828,1026.8575,1026.8625,1482.46,1482.47,0.0000e+00
453.000,7.2994,7.2985,3.456414,3.456883,49.0350,0.9668,39.35,448.850,94.477,33.6950,33.7010,1.5962,1028.7414,1028.7462,1486.08,1486.08,0.0000e+00
574.000,7.2984,7.2977,3.456504,3.457038,49.0375,0.9669,39.30,568.576,73.718,33.6405,33.6470,1.6174,1029.2988,1029.3039,1488.07,1488.07,0.0000e+00
734.000,7.2972,7.2969,3.456484,3.457025,49.0379,0.9669,39.28,726.784,52.890,33.5678,33.5739,1.6459,1029.9752,1029.9800,1490.63,1490.64,0.0000e+00
945.000,7.2918,7.2920,3.454288,3.454807,49.0069,0.9663,39.28,935.237,31.999,33.4514,33.4568,1.6833,1030.2026,1030.2068,1493.06,1493.06,0.0000e+00
1170.000,7.7429,7.7412,3.433190,3.433521,49.0067,1.4498,99.51,1157.292,714.569,32.7023,32.7074,4.3400,1030.5528,1030.5570,1497.58,1497.58,0.0000e+00
1537.000,7.7471,7.7460,3.434848,3.435193,49.0307,1.4505,98.82,1518.986,606.018,32.5637,32.5684,4.5775,1032.5700,1032.5738,1504.21,1504.21,0.0000e+00
2021.000,7.7446,7.7447,3.433741,3.434079,49.0151,1.4514,98.74,1995.037,496.295,32.3574,32.3609,4.9160,1034.2327,1034.2354,1511.56,1511.57,0.0000e+00
2662.000,7.7455,7.7458,3.434025,3.434351,49.0191,1.4515,98.85,2623.881,386.314,32.1137,32.1168,5.4012,1036.9280,1036.9303,1522.13,1522.13,0.0000e+00
3510.000,7.7474,7.7469,3.434403,3.434757,49.0251,1.4529,98.89,3452.994,275.984,31.8123,31.8164,6.1357,1040.4721,1040.4754,1536.24,1536.24,0.0000e+00
4631.000,7.7480,7.7473,3.434295,3.434654,49.0238,1.4540,98.89,4544.242,165.377,31.4440,31.4483,7.2840,1044.8990,1044.9024,1554.79,1554.80,0.0000e+00
5269.000,7.7490,7.7475,3.448120,3.448520,49.0202,1.4551,98.85,5162.932,54.643,31.3920,31.3974,8.0408,1047.4324,1047.4368,1565.53,1565.54,0.0000e+00
