PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
35.000,9.0258,9.0257,3.618649,3.618848,0.6103,1.6729,78.81,34.734,0.929,33.9534,33.9555,4.1499,1026.4537,1026.4554,1485.58,1485.59,0.0000e+00
36.000,9.0255,9.0255,3.618675,3.618868,0.6059,1.6728,97.50,35.726,0.625,33.9534,33.9555,4.1448,1026.4583,1026.4599,1485.60,1485.60,0.0000e+00
37.000,9.0256,9.0256,3.618726,3.618917,0.5724,1.6706,98.85,36.718,0.386,33.9534,33.9554,4.1441,1026.4628,1026.4644,1485.62,1485.62,0.0000e+00
38.000,9.0258,9.0257,3.618782,3.618980,0.5362,1.6701,80.95,37.711,0.430,33.9533,33.9555,4.1463,1026.4673,1026.4690,1485.63,1485.64,0.0000e+00
39.000,9.0259,9.0259,3.618843,3.619047,0.5491,1.6720,98.85,38.703,0.700,33.9534,33.9555,4.1590,1026.4719,1026.4736,1485.65,1485.65,0.0000e+00
40.000,9.0260,9.0260,3.618897,3.619094,0.5874,1.6711,98.85,39.695,0.527,33.9534,33.9555,4.1469,1026.4764,1026.4780,1485.67,1485.67,0.0000e+00
41.000,9.0263,9.0261,3.618957,3.619151,0.5329,1.6691,90.53,40.687,0.373,33.9533,33.9555,4.1435,1026.4809,1026.4826,1485.69,1485.69,0.0000e+00
42.000,9.0261,9.0258,3.618996,3.619177,0.5559,1.6712,99.18,41.680,0.844,33.9534,33.9556,4.1488,1026.4855,1026.4873,1485.70,1485.70,0.0000e+00
43.000,9.0262,9.0256,3.619051,3.619225,0.6231,1.6689,98.85,42.672,0.962,33.9534,33.9558,4.1241,1026.4900,1026.4920,1485.72,1485.72,0.0000e+00
44.000,9.0222,9.0194,3.618787,3.618778,0.6230,1.6627,84.90,43.664,0.642,33.9540,33.9566,4.0899,1026.4957,1026.4982,1485.72,1485.71,0.0000e+00
45.000,9.0065,9.0066,3.617676,3.617887,0.5659,1.6556,99.45,44.656,1.018,33.9569,33.9590,4.0811,1026.5050,1026.5067,1485.68,1485.68,0.0000e+00
46.000,9.0099,9.0093,3.617972,3.618133,0.6062,1.6527,98.85,45.649,1.129,33.9563,33.9585,4.0598,1026.5086,1026.5104,1485.71,1485.71,0.0000e+00
47.000,9.0107,9.0052,3.618053,3.617806,0.6100,1.6485,86.26,46.641,0.724,33.9560,33.9586,4.0303,1026.5127,1026.5156,1485.73,1485.71,0.0000e+00
48.000,8.9981,9.0008,3.617135,3.617521,0.5898,1.6408,99.76,47.633,0.559,33.9580,33.9594,4.0305,1026.5208,1026.5215,1485.70,1485.71,0.0000e+00
49.000,8.9931,8.9920,3.616761,3.616862,0.6301,1.6361,98.85,48.626,0.697,33.9583,33.9604,3.9887,1026.5264,1026.5283,1485.70,1485.70,0.0000e+00
50.000,8.9801,8.9790,3.615698,3.615795,0.6208,1.6303,59.98,49.618,0.601,33.9592,33.9613,3.9707,1026.5338,1026.5356,1485.67,1485.67,0.0000e+00
51.000,8.9765,8.9757,3.615425,3.615539,0.6057,1.6252,42.62,50.610,0.760,33.9593,33.9613,3.9707,1026.5389,1026.5406,1485.67,1485.67,0.0000e+00
52.000,8.9732,8.9742,3.615167,3.615463,0.6509,1.6248,93.80,51.602,0.513,33.9593,33.9614,3.9924,1026.5440,1026.5455,1485.68,1485.68,0.0000e+00
53.000,8.9788,8.9795,3.615704,3.615959,0.5774,1.6231,73.69,52.594,0.499,33.9591,33.9611,3.9720,1026.5475,1026.5490,1485.71,1485.72,0.0000e+00
54.000,8.9740,8.9740,3.615336,3.615523,0.5970,1.6205,41.56,53.587,0.664,33.9594,33.9614,3.9678,1026.5530,1026.5546,1485.71,1485.71,0.0000e+00
55.000,8.9732,8.9723,3.615304,3.615430,0.5838,1.6208,94.72,54.579,0.480,33.9593,33.9615,3.9794,1026.5577,1026.5596,1485.73,1485.72,0.0000e+00
56.000,8.9743,8.9760,3.615413,3.615761,0.5575,1.6186,97.74,55.571,0.617,33.9589,33.9610,3.9409,1026.5617,1026.5631,1485.75,1485.75,0.0000e+00
57.000,8.9597,8.9562,3.614170,3.614061,0.6021,1.6140,61.99,56.563,0.584,33.9595,33.9617,3.9199,1026.5691,1026.5714,1485.71,1485.70,0.0000e+00
58.000,8.9411,8.9401,3.612557,3.612664,0.5413,1.6055,96.57,57.556,0.407,33.9599,33.9620,3.8997,1026.5769,1026.5787,1485.66,1485.66,0.0000e+00
59.000,8.9350,8.9350,3.612054,3.612263,0.5932,1.6011,98.86,58.548,0.663,33.9600,33.9622,3.8964,1026.5825,1026.5843,1485.65,1485.65,0.0000e+00
60.000,8.9373,8.9380,3.612325,3.612595,0.6094,1.5995,88.02,59.540,0.680,33.9601,33.9623,3.9006,1026.5868,1026.5884,1485.68,1485.68,0.0000e+00
61.000,8.9432,8.9437,3.612901,3.613148,0.5719,1.5988,74.23,60.532,0.568,33.9601,33.9622,3.8897,1026.5904,1026.5919,1485.71,1485.72,0.0000e+00
62.000,8.9291,8.9305,3.611669,3.611978,0.5814,1.5950,64.62,61.524,0.590,33.9603,33.9621,3.8748,1026.5973,1026.5985,1485.68,1485.69,0.0000e+00
63.000,8.9244,8.9193,3.611288,3.610962,0.5610,1.5850,103.41,62.516,0.835,33.9603,33.9618,3.7969,1026.6026,1026.6046,1485.68,1485.66,0.0000e+00
64.000,8.8981,8.8905,3.608979,3.608496,0.6347,1.5778,98.85,63.509,1.491,33.9608,33.9630,3.7614,1026.6118,1026.6147,1485.60,1485.57,0.0000e+00
65.000,8.8936,8.8910,3.608608,3.608529,0.6662,1.5771,98.85,64.501,1.585,33.9607,33.9624,3.7575,1026.6169,1026.6187,1485.60,1485.59,0.0000e+00
66.000,8.8812,8.8781,3.607520,3.607422,0.6656,1.5714,98.85,65.493,1.267,33.9607,33.9627,3.7423,1026.6235,1026.6255,1485.57,1485.56,0.0000e+00
67.000,8.8611,8.8622,3.605754,3.606052,0.6069,1.5570,83.64,66.485,0.881,33.9610,33.9631,3.6956,1026.6314,1026.6329,1485.51,1485.52,0.0000e+00
68.000,8.8467,8.8451,3.604523,3.604516,0.5526,1.5451,98.98,67.477,1.510,33.9615,33.9629,3.6357,1026.6386,1026.6400,1485.47,1485.47,0.0000e+00
69.000,8.8362,8.8345,3.603659,3.603686,0.5883,1.5389,98.85,68.469,1.389,33.9620,33.9639,3.6137,1026.6452,1026.6470,1485.45,1485.45,0.0000e+00
70.000,8.8055,8.8037,3.600797,3.600790,0.5948,1.5267,88.35,69.462,0.715,33.9609,33.9626,3.5592,1026.6538,1026.6554,1485.35,1485.35,0.0000e+00
71.000,8.7646,8.7639,3.597169,3.597242,0.4884,1.4975,78.75,70.454,0.741,33.9616,33.9630,3.3965,1026.6653,1026.6666,1485.22,1485.22,0.0000e+00
72.000,8.6966,8.7008,3.591122,3.591622,0.5449,1.4822,98.18,71.446,0.783,33.9628,33.9640,3.3593,1026.6815,1026.6818,1484.98,1485.00,0.0000e+00
73.000,8.6910,8.6886,3.590621,3.590587,0.4685,1.4564,70.17,72.438,0.453,33.9624,33.9644,3.2637,1026.6867,1026.6886,1484.98,1484.97,0.0000e+00
74.000,8.6506,8.6438,3.587116,3.586592,0.4043,1.4261,82.57,73.430,0.831,33.9638,33.9649,3.1036,1026.6986,1026.7005,1484.85,1484.82,0.0000e+00
75.000,8.6091,8.6064,3.583512,3.583432,0.4670,1.4096,98.83,74.422,0.992,33.9653,33.9670,3.0428,1026.7108,1026.7126,1484.71,1484.70,0.0000e+00
76.000,8.5693,8.5695,3.580057,3.580205,0.4267,1.3920,98.85,75.414,0.831,33.9666,33.9680,2.9901,1026.7226,1026.7237,1484.58,1484.58,0.0000e+00
77.000,8.5112,8.5094,3.574947,3.575006,0.3536,1.3445,98.86,76.406,0.568,33.9681,33.9704,2.8400,1026.7374,1026.7394,1484.38,1484.38,0.0000e+00
78.000,8.4553,8.4621,3.570105,3.570833,0.3130,1.3092,98.88,77.398,1.123,33.9703,33.9714,2.7472,1026.7523,1026.7521,1484.19,1484.22,0.0000e+00
79.000,8.4422,8.4429,3.569105,3.569368,0.3050,1.3009,98.88,78.391,1.072,33.9719,33.9740,2.7448,1026.7601,1026.7616,1484.16,1484.17,0.0000e+00
80.000,8.4404,8.4393,3.569050,3.569161,0.2812,1.2893,88.75,79.383,0.508,33.9725,33.9748,2.7338,1026.7654,1026.7674,1484.17,1484.17,0.0000e+00
81.000,8.4371,8.4374,3.568882,3.569105,0.2507,1.2715,79.28,80.375,0.442,33.9735,33.9755,2.6987,1026.7712,1026.7728,1484.18,1484.18,0.0000e+00
82.000,8.4362,8.4362,3.568927,3.569109,0.2795,1.2653,85.74,81.367,0.521,33.9744,33.9763,2.6927,1026.7766,1026.7781,1484.19,1484.19,0.0000e+00
83.000,8.4368,8.4368,3.569103,3.569316,0.2884,1.2605,87.82,82.359,0.614,33.9752,33.9774,2.6847,1026.7817,1026.7834,1484.21,1484.21,0.0000e+00
84.000,8.4317,8.4317,3.568772,3.568968,0.2829,1.2566,50.97,83.351,0.733,33.9761,33.9781,2.6496,1026.7878,1026.7894,1484.21,1484.21,0.0000e+00
85.000,8.4255,8.4254,3.568396,3.568602,0.2734,1.2483,88.22,84.343,0.433,33.9776,33.9799,2.6215,1026.7945,1026.7963,1484.20,1484.21,0.0000e+00
86.000,8.4242,8.4244,3.568407,3.568611,0.2682,1.2377,91.64,85.335,0.472,33.9785,33.9805,2.5891,1026.8000,1026.8015,1484.22,1484.22,0.0000e+00
87.000,8.4227,8.4226,3.568316,3.568590,0.2717,1.2319,63.55,86.327,0.783,33.9785,33.9815,2.5577,1026.8048,1026.8071,1484.23,1484.23,0.0000e+00
88.000,8.4211,8.4211,3.568368,3.568574,0.2763,1.2264,59.64,87.319,0.792,33.9802,33.9824,2.5351,1026.8108,1026.8126,1484.24,1484.24,0.0000e+00
89.000,8.4206,8.4206,3.568509,3.568715,0.2641,1.2158,33.33,88.311,0.466,33.9816,33.9839,2.4969,1026.8166,1026.8184,1484.26,1484.26,0.0000e+00
90.000,8.4189,8.4187,3.568570,3.568777,0.2322,1.2016,41.51,89.303,0.880,33.9835,33.9858,2.4277,1026.8229,1026.8248,1484.27,1484.27,0.0000e+00
91.000,8.4027,8.4042,3.567388,3.567681,0.2737,1.1964,40.65,90.295,1.137,33.9861,33.9877,2.4166,1026.8320,1026.8330,1484.23,1484.24,0.0000e+00
92.000,8.3769,8.3768,3.565216,3.565409,0.2918,1.1922,39.94,91.287,1.001,33.9875,33.9896,2.4152,1026.8417,1026.8433,1484.15,1484.15,0.0000e+00
93.000,8.3639,8.3624,3.564102,3.564156,0.2787,1.1835,38.38,92.279,0.792,33.9878,33.9898,2.4023,1026.8484,1026.8502,1484.12,1484.11,0.0000e+00
94.000,8.3495,8.3484,3.562926,3.563033,0.2797,1.1764,37.37,93.272,1.316,33.9887,33.9910,2.3832,1026.8559,1026.8579,1484.08,1484.08,0.0000e+00
95.000,8.3423,8.3420,3.562384,3.562555,0.3036,1.1745,36.81,94.264,1.166,33.9894,33.9916,2.3792,1026.8621,1026.8639,1484.07,1484.07,0.0000e+00
96.000,8.3327,8.3334,3.561617,3.561871,0.2901,1.1701,35.22,95.255,0.644,33.9901,33.9922,2.3709,1026.8687,1026.8702,1484.05,1484.06,0.0000e+00
97.000,8.3262,8.3267,3.561130,3.561366,0.2998,1.1654,34.12,96.248,1.037,33.9908,33.9928,2.3574,1026.8748,1026.8763,1484.05,1484.05,0.0000e+00
98.000,8.3232,8.3239,3.560937,3.561202,0.3426,1.1647,32.73,97.240,1.103,33.9912,33.9932,2.3578,1026.8801,1026.8816,1484.05,1484.06,0.0000e+00
99.000,8.3198,8.3196,3.560652,3.560865,0.3391,1.1636,32.04,98.232,0.653,33.9909,33.9934,2.3558,1026.8849,1026.8869,1484.05,1484.06,0.0000e+00
100.000,8.3139,8.3134,3.560234,3.560393,0.2551,1.1590,30.92,99.224,0.618,33.9917,33.9939,2.3410,1026.8910,1026.8929,1484.05,1484.05,0.0000e+00
101.000,8.3054,8.3053,3.559560,3.559748,0.3105,1.1576,30.34,100.216,0.955,33.9923,33.9944,2.3376,1026.8974,1026.8991,1484.03,1484.04,0.0000e+00
102.000,8.3021,8.3021,3.559318,3.559517,0.3398,1.1571,29.26,101.208,0.686,33.9925,33.9946,2.3421,1026.9026,1026.9042,1484.04,1484.04,0.0000e+00
103.000,8.3082,8.3086,3.559858,3.560089,0.2914,1.1572,27.95,102.199,0.456,33.9918,33.9939,2.3428,1026.9057,1026.9072,1484.08,1484.08,0.0000e+00
104.000,8.3091,8.3079,3.559969,3.560070,0.3235,1.1556,27.08,103.192,0.633,33.9916,33.9939,2.3211,1026.9099,1026.9119,1484.10,1484.10,0.0000e+00
105.000,8.2907,8.2898,3.558547,3.558686,0.3183,1.1516,25.97,104.183,0.467,33.9938,33.9962,2.2983,1026.9190,1026.9211,1484.05,1484.05,0.0000e+00
106.000,8.2849,8.2846,3.558132,3.558338,0.3314,1.1449,24.98,105.175,0.459,33.9946,33.9970,2.2411,1026.9251,1026.9271,1484.04,1484.04,0.0000e+00
107.000,8.2546,8.2579,3.556085,3.556527,0.4063,1.1321,24.10,106.167,0.515,34.0016,34.0031,2.1706,1026.9398,1026.9405,1483.95,1483.97,0.0000e+00
108.000,8.2329,8.2330,3.554684,3.554883,0.4786,1.1164,22.94,107.159,0.425,34.0073,34.0093,2.1417,1026.9521,1026.9536,1483.90,1483.90,0.0000e+00
109.000,8.2314,8.2299,3.554663,3.554782,0.5224,1.1094,22.13,108.151,0.747,34.0081,34.0108,2.1339,1026.9575,1026.9599,1483.91,1483.91,0.0000e+00
110.000,8.2313,8.2309,3.554732,3.554898,0.5595,1.1054,21.17,109.143,0.638,34.0084,34.0105,2.1155,1026.9623,1026.9641,1483.92,1483.93,0.0000e+00
111.000,8.2206,8.2203,3.554094,3.554252,0.5659,1.0984,20.08,110.135,0.561,34.0115,34.0135,2.0821,1026.9709,1026.9725,1483.90,1483.91,0.0000e+00
112.000,8.2117,8.2116,3.553588,3.553798,0.6102,1.0914,19.08,111.127,0.624,34.0143,34.0166,2.0517,1026.9791,1026.9809,1483.89,1483.89,0.0000e+00
113.000,8.2033,8.2026,3.553178,3.553320,0.5780,1.0827,18.02,112.119,0.415,34.0175,34.0197,2.0264,1026.9874,1026.9893,1483.88,1483.88,0.0000e+00
114.000,8.1959,8.1962,3.552783,3.552998,0.5747,1.0741,16.99,113.111,0.577,34.0201,34.0220,2.0071,1026.9951,1026.9966,1483.87,1483.88,0.0000e+00
115.000,8.1945,8.1942,3.552759,3.552943,0.6251,1.0701,16.14,114.103,0.681,34.0206,34.0229,1.9867,1027.0003,1027.0022,1483.88,1483.88,0.0000e+00
116.000,8.1889,8.1892,3.552468,3.552677,0.6491,1.0633,15.08,115.095,0.575,34.0225,34.0245,1.9357,1027.0072,1027.0087,1483.88,1483.89,0.0000e+00
117.000,8.1747,8.1753,3.551693,3.551922,0.7951,1.0528,14.17,116.087,0.769,34.0276,34.0295,1.8688,1027.0179,1027.0193,1483.85,1483.85,0.0000e+00
118.000,8.1599,8.1605,3.551041,3.551258,0.6985,1.0426,13.26,117.079,0.777,34.0345,34.0362,1.8288,1027.0302,1027.0314,1483.82,1483.82,0.0000e+00
119.000,8.1501,8.1498,3.550719,3.550912,0.6066,1.0239,12.00,118.071,0.531,34.0401,34.0424,1.7814,1027.0406,1027.0425,1483.81,1483.81,0.0000e+00
120.000,8.1436,8.1434,3.550561,3.550756,0.6518,1.0114,11.25,119.062,1.109,34.0443,34.0465,1.7402,1027.0494,1027.0512,1483.80,1483.80,0.0000e+00
121.000,8.1361,8.1365,3.550254,3.550466,0.7033,1.0066,10.42,120.054,0.981,34.0477,34.0496,1.7278,1027.0578,1027.0593,1483.80,1483.80,0.0000e+00
122.000,8.1355,8.1358,3.550420,3.550631,0.5882,0.9873,8.95,121.046,0.253,34.0496,34.0516,1.7235,1027.0640,1027.0655,1483.81,1483.82,0.0000e+00
