PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
1.000,12.4004,12.4005,3.875116,3.875355,0.6924,2.4980,1.71,0.993,0.365,33.4239,33.4261,6.5965,1025.2935,1025.2951,1496.32,1496.33,0.0000e+00
2.000,12.3994,12.3997,3.875095,3.875350,0.7438,2.5001,1.62,1.985,0.483,33.4242,33.4263,6.6076,1025.2984,1025.2999,1496.34,1496.34,0.0000e+00
3.000,12.4063,12.4053,3.875760,3.875893,0.7989,2.5049,1.65,2.978,0.671,33.4240,33.4262,6.6229,1025.3014,1025.3033,1496.38,1496.38,0.0000e+00
4.000,12.4023,12.4036,3.875474,3.875778,0.7961,2.5038,1.72,3.970,0.672,33.4243,33.4262,6.6160,1025.3069,1025.3081,1496.38,1496.39,0.0000e+00
5.000,12.3965,12.3564,3.874991,3.871750,0.6854,2.4999,1.94,4.963,0.438,33.4245,33.4290,6.5971,1025.3126,1025.3239,1496.38,1496.25,0.0000e+00
6.000,12.3368,12.3254,3.869891,3.869155,0.7459,2.4974,2.62,5.955,0.935,33.4283,33.4313,6.6000,1025.3315,1025.3361,1496.19,1496.16,0.0000e+00
7.000,12.4347,12.4289,3.878295,3.878133,0.8339,2.4954,2.76,6.948,0.917,33.4214,33.4250,6.5777,1025.3118,1025.3157,1496.54,1496.52,0.0000e+00
8.000,12.3746,12.3769,3.873278,3.873633,0.8057,2.4934,53.25,7.940,0.631,33.4263,33.4276,6.5828,1025.3317,1025.3323,1496.35,1496.36,0.0000e+00
9.000,12.3433,12.3424,3.870570,3.870664,0.7522,2.4938,84.52,8.933,0.381,33.4277,33.4294,6.6005,1025.3433,1025.3448,1496.27,1496.27,0.0000e+00
10.000,12.3203,12.3280,3.868595,3.869472,0.7483,2.4933,100.31,9.925,0.435,33.4288,33.4304,6.5843,1025.3530,1025.3528,1496.21,1496.23,0.0000e+00
11.000,12.2760,12.2791,3.864906,3.865338,0.7012,2.4893,98.83,10.918,0.967,33.4324,33.4338,6.5795,1025.3688,1025.3693,1496.08,1496.09,0.0000e+00
12.000,12.2619,12.2679,3.863696,3.864327,0.7518,2.4893,98.83,11.910,1.061,33.4329,33.4336,6.5925,1025.3764,1025.3758,1496.05,1496.07,0.0000e+00
13.000,12.2418,12.2468,3.862053,3.862676,0.7922,2.4886,72.70,12.903,0.638,33.4346,33.4361,6.5946,1025.3861,1025.3863,1496.00,1496.01,0.0000e+00
14.000,12.2209,12.2190,3.860281,3.860309,0.6916,2.4896,100.81,13.895,0.552,33.4357,33.4377,6.5889,1025.3954,1025.3973,1495.94,1495.94,0.0000e+00
15.000,12.2138,12.2142,3.859618,3.859777,0.7686,2.4840,98.83,14.887,0.694,33.4353,33.4364,6.5509,1025.4009,1025.4017,1495.93,1495.94,0.0000e+00
16.000,12.2013,12.1896,3.858482,3.857473,0.7560,2.4763,83.38,15.880,0.537,33.4350,33.4358,6.5252,1025.4076,1025.4104,1495.91,1495.87,0.0000e+00
