PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,16.5746,16.5742,4.074825,4.075121,0.4358,2.4504,2.51,1.983,0.049,31.7388,31.7417,5.9485,1023.1198,1023.1221,1507.84,1507.84,0.0000e+00
3.000,16.5789,16.5787,4.075462,4.075824,0.4389,2.4424,3.58,2.975,0.707,31.7406,31.7439,5.9088,1023.1246,1023.1271,1507.87,1507.87,0.0000e+00
4.000,16.5800,16.5797,4.075777,4.076182,0.4458,2.4399,74.61,3.967,0.717,31.7421,31.7458,5.9017,1023.1299,1023.1329,1507.89,1507.89,0.0000e+00
5.000,16.5767,16.5760,4.076299,4.076731,0.4614,2.4390,71.01,4.958,0.742,31.7488,31.7532,5.9001,1023.1403,1023.1438,1507.90,1507.90,0.0000e+00
6.000,16.5383,16.5349,4.074599,4.074682,0.4697,2.4383,98.65,5.950,0.792,31.7642,31.7676,5.8779,1023.1652,1023.1686,1507.82,1507.81,0.0000e+00
7.000,16.4568,16.4528,4.067920,4.067999,0.4451,2.4272,83.58,6.941,0.655,31.7705,31.7743,5.8102,1023.1931,1023.1969,1507.59,1507.59,0.0000e+00
8.000,16.3335,16.3263,4.057791,4.057660,0.4417,2.4041,69.72,7.933,0.661,31.7799,31.7845,5.7919,1023.2327,1023.2379,1507.24,1507.22,0.0000e+00
9.000,15.8513,15.8277,4.014330,4.012430,0.4319,2.4072,82.26,8.925,0.831,31.7833,31.7855,5.9693,1023.3471,1023.3540,1505.76,1505.69,0.0000e+00
10.000,14.7571,14.7347,3.916548,3.915246,0.4300,2.4241,98.66,9.916,0.788,31.7956,31.8022,6.2613,1023.5988,1023.6086,1502.33,1502.27,0.0000e+00
11.000,13.7247,13.7013,3.828369,3.827321,0.4661,2.4635,98.83,10.908,0.766,31.8388,31.8485,6.5488,1023.8499,1023.8622,1499.04,1498.97,0.0000e+00
12.000,12.8027,12.7927,3.753321,3.753474,0.4488,2.4795,98.83,11.900,0.833,31.9088,31.9186,6.7034,1024.0914,1024.1009,1496.07,1496.04,0.0000e+00
13.000,12.5075,12.4983,3.729965,3.730114,0.4562,2.5005,98.83,12.891,0.797,31.9367,31.9460,6.8274,1024.1741,1024.1830,1495.12,1495.10,0.0000e+00
14.000,11.7842,11.7738,3.675774,3.675842,0.4845,2.5260,87.59,13.883,0.649,32.0345,32.0442,7.0016,1024.3894,1024.3988,1492.76,1492.74,0.0000e+00
15.000,11.3622,11.3584,3.643931,3.644421,0.4841,2.5440,99.00,14.874,0.573,32.0890,32.0971,7.0673,1024.5131,1024.5201,1491.38,1491.38,0.0000e+00
16.000,11.2050,11.2034,3.631673,3.632326,0.4971,2.5543,98.83,15.866,0.867,32.1052,32.1131,7.0508,1024.5583,1024.5647,1490.87,1490.87,0.0000e+00
17.000,11.0911,11.0951,3.623308,3.624403,0.4932,2.5521,98.83,16.858,0.991,32.1218,32.1291,6.9871,1024.5959,1024.6009,1490.50,1490.53,0.0000e+00
18.000,11.0250,11.0227,3.618687,3.619314,0.5083,2.5384,98.83,17.849,0.900,32.1336,32.1419,6.8747,1024.6212,1024.6281,1490.30,1490.30,0.0000e+00
19.000,10.8921,10.8890,3.611009,3.611581,0.5966,2.5221,86.18,18.841,1.077,32.1738,32.1821,6.7847,1024.6803,1024.6874,1489.90,1489.90,0.0000e+00
20.000,10.7629,10.7636,3.602288,3.603124,0.5589,2.5049,80.79,19.832,1.369,32.2004,32.2081,6.7126,1024.7281,1024.7340,1489.49,1489.50,0.0000e+00
21.000,10.3782,10.3747,3.574087,3.574608,0.5164,2.4895,9.01,20.824,1.457,32.2585,32.2668,6.6864,1024.8438,1024.8509,1488.20,1488.20,0.0000e+00
22.000,10.2400,10.2422,3.563884,3.564892,0.5267,2.4722,98.41,21.815,1.422,32.2783,32.2865,6.6180,1024.8872,1024.8932,1487.75,1487.76,0.0000e+00
23.000,10.1656,10.1678,3.558282,3.559245,0.5217,2.4559,98.83,22.807,1.373,32.2877,32.2955,6.5222,1024.9116,1024.9173,1487.51,1487.52,0.0000e+00
24.000,10.0876,10.0870,3.552621,3.553348,0.5095,2.4304,98.83,23.798,1.308,32.2997,32.3076,6.3844,1024.9385,1024.9447,1487.26,1487.26,0.0000e+00
25.000,10.0065,10.0065,3.547116,3.547892,0.4699,2.3990,98.83,24.790,1.248,32.3161,32.3239,6.2407,1024.9693,1024.9754,1487.00,1487.01,0.0000e+00
26.000,9.8560,9.8542,3.536503,3.536957,0.4582,2.3625,98.83,25.781,1.218,32.3428,32.3491,6.1295,1025.0196,1025.0248,1486.50,1486.50,0.0000e+00
27.000,9.5648,9.5632,3.515875,3.516281,0.4238,2.3313,98.83,26.773,1.230,32.3940,32.3996,6.1004,1025.1115,1025.1162,1485.52,1485.52,0.0000e+00
28.000,9.1848,9.1872,3.488788,3.489688,0.3807,2.3052,83.06,27.765,1.275,32.4595,32.4666,6.1240,1025.2280,1025.2331,1484.22,1484.24,0.0000e+00
29.000,9.0417,9.0432,3.478828,3.479722,0.3182,2.2853,56.57,28.756,1.294,32.4863,32.4942,6.1380,1025.2760,1025.2820,1483.74,1483.76,0.0000e+00
30.000,9.0088,9.0096,3.478286,3.479245,0.2978,2.2696,57.69,29.748,1.246,32.5103,32.5196,6.1539,1025.3045,1025.3116,1483.67,1483.68,0.0000e+00
31.000,8.9811,8.9818,3.476275,3.477126,0.2863,2.2570,98.10,30.739,1.129,32.5144,32.5225,6.1749,1025.3165,1025.3228,1483.59,1483.60,0.0000e+00
32.000,8.9972,8.9958,3.479887,3.480498,0.2861,2.2494,98.83,31.731,0.971,32.5367,32.5443,6.1777,1025.3361,1025.3423,1483.69,1483.69,0.0000e+00
33.000,8.8984,8.8984,3.472001,3.472714,0.2703,2.2381,98.83,32.722,0.875,32.5447,32.5522,6.1616,1025.3622,1025.3681,1483.35,1483.36,0.0000e+00
34.000,8.8814,8.8812,3.472683,3.473434,0.2372,2.2283,98.83,33.714,0.936,32.5670,32.5750,6.1214,1025.3869,1025.3932,1483.33,1483.34,0.0000e+00
35.000,8.8320,8.8311,3.468547,3.469128,0.2358,2.2188,89.32,34.705,1.076,32.5688,32.5757,6.0975,1025.4005,1025.4060,1483.16,1483.17,0.0000e+00
36.000,8.7607,8.7605,3.462683,3.463349,0.2575,2.2098,49.32,35.697,1.160,32.5726,32.5798,6.0730,1025.4191,1025.4247,1482.92,1482.93,0.0000e+00
37.000,8.7214,8.7216,3.459641,3.460351,0.3174,2.2017,74.35,36.688,1.165,32.5765,32.5838,6.0685,1025.4327,1025.4383,1482.79,1482.80,0.0000e+00
38.000,8.6585,8.6589,3.454427,3.455123,0.2210,2.1944,98.69,37.680,1.150,32.5794,32.5864,6.0739,1025.4491,1025.4545,1482.58,1482.59,0.0000e+00
39.000,8.5407,8.5407,3.444637,3.445276,0.2378,2.1926,98.83,38.671,1.141,32.5850,32.5916,6.0960,1025.4760,1025.4812,1482.16,1482.17,0.0000e+00
40.000,8.4458,8.4462,3.437041,3.437782,0.2367,2.1868,98.83,39.662,1.144,32.5923,32.5997,6.0963,1025.5006,1025.5063,1481.83,1481.84,0.0000e+00
41.000,8.3954,8.3949,3.433145,3.433816,0.2255,2.1818,98.83,40.654,1.088,32.5974,32.6050,6.0863,1025.5168,1025.5227,1481.67,1481.67,0.0000e+00
42.000,8.3487,8.3481,3.429804,3.430444,0.2193,2.1787,94.90,41.645,0.933,32.6050,32.6123,6.1003,1025.5342,1025.5401,1481.52,1481.52,0.0000e+00
43.000,8.3238,8.3238,3.428124,3.428798,0.2199,2.1753,56.95,42.637,0.807,32.6098,32.6170,6.1000,1025.5463,1025.5519,1481.44,1481.45,0.0000e+00
44.000,8.2814,8.2802,3.425057,3.425646,0.2199,2.1723,92.30,43.628,0.891,32.6163,32.6236,6.1080,1025.5623,1025.5682,1481.31,1481.31,0.0000e+00
45.000,8.2224,8.2218,3.420702,3.421331,0.2231,2.1698,99.04,44.620,1.077,32.6246,32.6318,6.1039,1025.5821,1025.5878,1481.11,1481.12,0.0000e+00
46.000,8.2001,8.2004,3.419242,3.419944,0.2225,2.1721,98.83,45.611,1.203,32.6293,32.6365,6.1142,1025.5937,1025.5993,1481.05,1481.06,0.0000e+00
47.000,8.1689,8.1686,3.417003,3.417656,0.2060,2.1655,98.83,46.603,1.260,32.6341,32.6414,6.0966,1025.6066,1025.6124,1480.95,1480.96,0.0000e+00
48.000,8.1208,8.1187,3.413158,3.413663,0.2061,2.1651,98.83,47.594,1.239,32.6377,32.6450,6.1060,1025.6211,1025.6272,1480.79,1480.79,0.0000e+00
49.000,8.0632,8.0634,3.408930,3.409633,0.1994,2.1651,95.29,48.585,1.148,32.6460,32.6532,6.1380,1025.6407,1025.6463,1480.60,1480.61,0.0000e+00
50.000,8.0505,8.0507,3.408056,3.408767,0.1924,2.1643,70.74,49.577,1.027,32.6481,32.6554,6.1209,1025.6487,1025.6545,1480.57,1480.58,0.0000e+00
