PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
1.000,14.7690,14.7828,3.874956,3.875708,0.7397,2.7182,73.35,0.992,0.124,31.4138,31.4095,7.0683,1023.2623,1023.2561,1501.78,1501.82,0.0000e+00
2.000,14.8497,14.8537,3.877049,3.877479,0.7812,2.7242,77.52,1.983,0.500,31.3673,31.3679,7.0148,1023.2139,1023.2136,1502.00,1502.01,0.0000e+00
3.000,14.7137,14.7263,3.874536,3.874727,0.8829,2.6578,76.48,2.975,0.380,31.4544,31.4460,6.5785,1023.3141,1023.3049,1501.68,1501.71,0.0000e+00
4.000,13.9903,13.9521,3.838740,3.836623,0.8762,2.5712,75.59,3.967,0.631,31.7176,31.7296,6.3320,1023.6715,1023.6886,1499.65,1499.54,0.0000e+00
5.000,13.0338,13.0034,3.769333,3.767621,0.6810,2.4846,74.65,4.958,0.465,31.8679,31.8773,6.1526,1023.9833,1023.9965,1496.68,1496.59,0.0000e+00
6.000,12.5343,12.5106,3.731780,3.730708,0.6776,2.3880,73.78,5.950,0.767,31.9340,31.9440,5.8491,1024.1355,1024.1477,1495.09,1495.02,0.0000e+00
7.000,11.8743,11.8457,3.682962,3.681694,0.8187,2.3333,72.94,6.941,0.620,32.0294,32.0417,5.7820,1024.3373,1024.3520,1492.96,1492.87,0.0000e+00
8.000,11.3540,11.3492,3.644736,3.645010,0.6646,2.2514,71.76,7.933,0.437,32.1069,32.1138,5.6252,1024.4970,1024.5032,1491.26,1491.25,0.0000e+00
9.000,11.1086,11.0940,3.627287,3.627095,0.7055,2.2046,70.80,8.925,0.746,32.1492,32.1601,5.5278,1024.5778,1024.5889,1490.47,1490.43,0.0000e+00
10.000,10.7621,10.7528,3.607512,3.607674,0.8398,2.1617,69.79,9.916,0.611,32.2573,32.2671,5.3650,1024.7272,1024.7364,1489.39,1489.37,0.0000e+00
11.000,10.4694,10.4350,3.588093,3.586546,0.9043,2.0934,68.77,10.908,0.586,32.3222,32.3372,5.1191,1024.8324,1024.8500,1488.44,1488.33,0.0000e+00
12.000,9.9440,9.9347,3.550868,3.550980,0.9396,2.0377,67.80,11.899,0.562,32.4157,32.4252,5.0715,1024.9983,1025.0073,1486.68,1486.66,0.0000e+00
13.000,9.8789,9.8739,3.546634,3.546962,0.9124,1.9929,66.82,12.891,0.521,32.4308,32.4387,4.9682,1025.0254,1025.0324,1486.48,1486.47,0.0000e+00
14.000,9.8527,9.8466,3.545252,3.545480,1.0356,1.9504,65.93,13.883,0.718,32.4399,32.4477,4.6846,1025.0414,1025.0485,1486.41,1486.40,0.0000e+00
15.000,9.6034,9.6060,3.527450,3.528327,1.1145,1.8881,64.95,14.874,0.630,32.4829,32.4895,4.3800,1025.1200,1025.1248,1485.57,1485.59,0.0000e+00
16.000,9.1455,9.1500,3.494088,3.495060,0.8347,1.7984,63.81,15.866,0.486,32.5554,32.5615,4.1006,1025.2546,1025.2586,1484.00,1484.02,0.0000e+00
17.000,8.9776,8.9780,3.480432,3.481161,0.6716,1.7275,62.88,16.857,0.677,32.5670,32.5742,3.8997,1025.2944,1025.3000,1483.41,1483.42,0.0000e+00
18.000,8.7677,8.7713,3.465604,3.466530,0.6777,1.6697,61.85,17.849,0.612,32.6048,32.6113,3.7990,1025.3610,1025.3655,1482.69,1482.71,0.0000e+00
19.000,8.5145,8.5160,3.449154,3.449731,0.4662,1.6269,60.70,18.840,0.642,32.6658,32.6704,3.8336,1025.4519,1025.4553,1481.84,1481.85,0.0000e+00
20.000,8.4650,8.4635,3.450629,3.450949,0.4460,1.6099,59.69,19.832,0.640,32.7267,32.7315,3.8830,1025.5116,1025.5156,1481.74,1481.74,0.0000e+00
21.000,8.4553,8.4566,3.457564,3.457880,0.4899,1.5960,58.52,20.824,0.440,32.8083,32.8104,3.8784,1025.5816,1025.5831,1481.82,1481.83,0.0000e+00
22.000,8.3917,8.3910,3.457326,3.457882,0.5176,1.5876,57.70,21.815,0.708,32.8646,32.8711,3.9254,1025.6399,1025.6451,1481.67,1481.67,0.0000e+00
23.000,8.3850,8.3842,3.460154,3.460662,0.5573,1.5922,56.86,22.807,0.630,32.9003,32.9064,3.9643,1025.6734,1025.6783,1481.70,1481.71,0.0000e+00
24.000,8.3768,8.3768,3.461292,3.461846,0.6292,1.5911,55.80,23.798,0.489,32.9196,32.9254,3.8666,1025.6943,1025.6989,1481.71,1481.72,0.0000e+00
25.000,8.3135,8.3138,3.456933,3.457484,0.6190,1.5750,54.54,24.790,0.777,32.9323,32.9378,3.7488,1025.7183,1025.7226,1481.51,1481.52,0.0000e+00
26.000,8.2271,8.2266,3.451198,3.451722,0.6001,1.5609,53.89,25.781,0.717,32.9520,32.9581,3.7119,1025.7512,1025.7561,1481.22,1481.23,0.0000e+00
27.000,8.1905,8.1937,3.448506,3.449304,0.5389,1.5439,52.70,26.773,0.428,32.9574,32.9629,3.6908,1025.7655,1025.7693,1481.11,1481.13,0.0000e+00
28.000,8.1018,8.1030,3.442596,3.443242,0.5376,1.5332,51.66,27.764,0.596,32.9775,32.9833,3.7358,1025.7990,1025.8033,1480.81,1480.82,0.0000e+00
29.000,8.0640,8.0641,3.442539,3.443079,0.5125,1.5352,50.71,28.756,0.546,33.0120,33.0178,3.7709,1025.8362,1025.8406,1480.73,1480.74,0.0000e+00
30.000,8.0353,8.0356,3.442785,3.443319,0.4806,1.5353,49.55,29.747,0.505,33.0413,33.0467,3.7238,1025.8679,1025.8721,1480.67,1480.68,0.0000e+00
31.000,7.9624,7.9629,3.439561,3.440155,0.5286,1.5231,48.62,30.739,0.525,33.0753,33.0812,3.6110,1025.9099,1025.9144,1480.46,1480.46,0.0000e+00
32.000,7.7829,7.7879,3.429047,3.429901,0.4972,1.5010,47.60,31.730,0.405,33.1325,33.1370,3.5465,1025.9854,1025.9882,1479.86,1479.88,0.0000e+00
33.000,7.7393,7.7396,3.426196,3.426776,0.4479,1.4859,46.70,32.722,0.626,33.1430,33.1489,3.1875,1026.0045,1026.0091,1479.72,1479.73,0.0000e+00
34.000,7.7613,7.7609,3.433869,3.434272,0.4714,1.3889,45.74,33.713,0.545,33.2039,33.2086,2.2229,1026.0537,1026.0575,1479.90,1479.90,0.0000e+00
35.000,7.7849,7.7853,3.448041,3.448528,0.6636,1.1988,44.60,34.705,0.462,33.3331,33.3380,1.4952,1026.1564,1026.1601,1480.17,1480.17,0.0000e+00
36.000,7.6957,7.6983,3.446553,3.447154,0.6541,1.0740,43.34,35.696,0.424,33.4021,33.4060,1.4949,1026.2280,1026.2307,1479.93,1479.94,0.0000e+00
37.000,7.5432,7.5433,3.442110,3.442649,0.5618,1.0051,42.40,36.688,0.581,33.5004,33.5062,1.4830,1026.3317,1026.3363,1479.48,1479.49,0.0000e+00
38.000,7.4790,7.4785,3.440565,3.441068,0.5714,0.9745,41.48,37.679,0.625,33.5453,33.5511,1.4549,1026.3807,1026.3854,1479.31,1479.31,0.0000e+00
39.000,7.4363,7.4365,3.439643,3.440182,0.4637,0.9482,40.49,38.671,0.438,33.5761,33.5818,1.4690,1026.4156,1026.4200,1479.20,1479.21,0.0000e+00
40.000,7.4283,7.4284,3.439453,3.439983,0.5427,0.9375,39.55,39.662,0.518,33.5814,33.5869,1.5727,1026.4254,1026.4298,1479.19,1479.20,0.0000e+00
41.000,7.4126,7.4126,3.438713,3.439232,0.5545,0.9505,38.59,40.654,0.497,33.5880,33.5936,1.7739,1026.4375,1026.4419,1479.16,1479.16,0.0000e+00
42.000,7.3869,7.3873,3.437612,3.438152,0.4849,0.9862,37.61,41.645,0.515,33.6005,33.6060,2.0409,1026.4555,1026.4597,1479.09,1479.10,0.0000e+00
43.000,7.3492,7.3505,3.435907,3.436467,0.5257,1.0372,36.59,42.636,0.424,33.6181,33.6230,2.2044,1026.4793,1026.4829,1478.98,1478.99,0.0000e+00
44.000,7.3257,7.3252,3.435523,3.436020,0.6171,1.0673,35.68,43.628,0.623,33.6363,33.6422,2.1295,1026.5015,1026.5061,1478.93,1478.94,0.0000e+00
45.000,7.3084,7.3080,3.435609,3.436119,0.5446,1.0656,34.81,44.619,0.633,33.6535,33.6595,1.9984,1026.5220,1026.5268,1478.90,1478.91,0.0000e+00
46.000,7.2938,7.2939,3.435794,3.436312,0.5670,1.0483,33.61,45.611,0.368,33.6693,33.6748,1.8684,1026.5410,1026.5454,1478.88,1478.89,0.0000e+00
47.000,7.2851,7.2852,3.436040,3.436537,0.5721,1.0270,32.71,46.602,0.584,33.6800,33.6853,1.7853,1026.5553,1026.5595,1478.88,1478.89,0.0000e+00
48.000,7.2756,7.2758,3.436398,3.436898,0.5949,1.0142,31.79,47.594,0.605,33.6926,33.6979,1.7499,1026.5711,1026.5752,1478.87,1478.88,0.0000e+00
49.000,7.2684,7.2685,3.436547,3.437041,0.6980,1.0014,30.64,48.585,0.513,33.7008,33.7061,1.7018,1026.5832,1026.5873,1478.87,1478.88,0.0000e+00
50.000,7.2601,7.2604,3.436819,3.437307,0.6063,0.9859,29.61,49.576,0.515,33.7113,33.7164,1.6293,1026.5972,1026.6012,1478.87,1478.88,0.0000e+00
51.000,7.2551,7.2554,3.437121,3.437605,0.5927,0.9664,28.55,50.568,0.418,33.7190,33.7241,1.5497,1026.6085,1026.6125,1478.88,1478.89,0.0000e+00
52.000,7.2543,7.2544,3.437292,3.437789,0.5668,0.9462,27.65,51.559,0.545,33.7212,33.7265,1.4463,1026.6150,1026.6191,1478.89,1478.90,0.0000e+00
53.000,7.2501,7.2505,3.437721,3.438195,0.6043,0.9231,26.66,52.551,0.442,33.7295,33.7343,1.3524,1026.6266,1026.6303,1478.90,1478.91,0.0000e+00
54.000,7.2458,7.2459,3.437981,3.438478,0.5855,0.8978,25.55,53.542,0.534,33.7360,33.7414,1.2680,1026.6370,1026.6412,1478.91,1478.92,0.0000e+00
55.000,7.2385,7.2390,3.438361,3.438846,0.5765,0.8819,24.49,54.533,0.632,33.7468,33.7516,1.2419,1026.6511,1026.6548,1478.92,1478.92,0.0000e+00
56.000,7.2149,7.2157,3.438917,3.439397,0.6076,0.8714,23.60,55.525,0.484,33.7755,33.7800,1.2564,1026.6815,1026.6850,1478.88,1478.88,0.0000e+00
57.000,7.2038,7.2042,3.439152,3.439627,0.6065,0.8656,22.53,56.516,0.437,33.7884,33.7932,1.2740,1026.6978,1026.7015,1478.86,1478.87,0.0000e+00
58.000,7.2029,7.2032,3.439216,3.439696,0.6270,0.8642,21.59,57.507,0.584,33.7895,33.7944,1.2829,1026.7034,1026.7072,1478.88,1478.89,0.0000e+00
59.000,7.2005,7.2008,3.439281,3.439754,0.6505,0.8638,20.60,58.499,0.515,33.7921,33.7970,1.2828,1026.7104,1026.7141,1478.89,1478.90,0.0000e+00
60.000,7.1995,7.1997,3.439324,3.439799,0.5990,0.8629,19.50,59.490,0.412,33.7931,33.7980,1.2773,1026.7158,1026.7197,1478.90,1478.91,0.0000e+00
61.000,7.1989,7.1992,3.439378,3.439839,0.6624,0.8616,18.65,60.482,0.572,33.7938,33.7985,1.2589,1026.7211,1026.7248,1478.92,1478.93,0.0000e+00
62.000,7.1958,7.1959,3.439344,3.439803,0.6612,0.8573,17.64,61.473,0.483,33.7959,33.8008,1.2271,1026.7278,1026.7316,1478.93,1478.93,0.0000e+00
63.000,7.1918,7.1924,3.439290,3.439767,0.7110,0.8519,16.66,62.464,0.555,33.7988,33.8034,1.2115,1026.7352,1026.7387,1478.93,1478.94,0.0000e+00
64.000,7.1917,7.1921,3.439345,3.439814,1.0204,0.8485,15.63,63.456,0.463,33.7990,33.8037,1.2117,1026.7400,1026.7436,1478.95,1478.95,0.0000e+00
65.000,7.1931,7.1933,3.439440,3.439894,1.3094,0.8466,14.61,64.447,0.527,33.7981,33.8029,1.2123,1026.7437,1026.7474,1478.97,1478.97,0.0000e+00
66.000,7.1928,7.1932,3.439483,3.439937,1.3209,0.8453,13.63,65.438,0.506,33.7984,33.8030,1.2110,1026.7485,1026.7521,1478.98,1478.99,0.0000e+00
67.000,7.1925,7.1927,3.439523,3.439978,1.3333,0.8444,12.54,66.430,0.426,33.7986,33.8034,1.2087,1026.7533,1026.7570,1479.00,1479.00,0.0000e+00
