PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
51.000,7.9072,7.9069,3.420942,3.421425,0.2146,1.5034,85.77,50.555,0.556,32.9193,32.9246,3.6449,1025.8870,1025.8912,1480.38,1480.39,0.0000e+00
52.000,7.8860,7.8859,3.420334,3.420814,0.2203,1.4997,88.44,51.546,0.589,32.9322,32.9375,3.6364,1025.9048,1025.9090,1480.33,1480.34,0.0000e+00
53.000,7.8731,7.8732,3.419980,3.420466,0.2254,1.4984,98.84,52.537,0.641,32.9402,32.9453,3.6424,1025.9175,1025.9215,1480.31,1480.32,0.0000e+00
54.000,7.8653,7.8654,3.419782,3.420268,0.2429,1.4963,95.82,53.529,0.680,32.9449,32.9500,3.6235,1025.9270,1025.9309,1480.30,1480.31,0.0000e+00
55.000,7.8542,7.8545,3.419559,3.420060,0.2440,1.4924,87.56,54.520,0.680,32.9526,32.9576,3.6154,1025.9391,1025.9430,1480.28,1480.29,0.0000e+00
56.000,7.8399,7.8405,3.418985,3.419508,0.2251,1.4922,98.41,55.511,0.491,32.9594,32.9645,3.6252,1025.9512,1025.9550,1480.26,1480.26,0.0000e+00
57.000,7.8297,7.8292,3.418373,3.418823,0.2056,1.4893,91.82,56.502,0.515,32.9621,32.9674,3.6114,1025.9593,1025.9636,1480.24,1480.24,0.0000e+00
58.000,7.8166,7.8169,3.417874,3.418362,0.2210,1.4887,50.23,57.493,0.665,32.9686,32.9736,3.5966,1025.9709,1025.9748,1480.21,1480.22,0.0000e+00
59.000,7.8046,7.8042,3.417461,3.417919,0.2244,1.4822,98.53,58.484,0.590,32.9751,32.9804,3.5615,1025.9823,1025.9865,1480.19,1480.19,0.0000e+00
60.000,7.7567,7.7557,3.415749,3.416184,0.2183,1.4780,89.98,59.475,0.580,33.0016,33.0072,3.5353,1026.0146,1026.0191,1480.06,1480.06,0.0000e+00
61.000,7.6920,7.6929,3.413109,3.413608,0.2373,1.4693,64.27,60.466,0.619,33.0341,33.0386,3.5081,1026.0541,1026.0575,1479.87,1479.88,0.0000e+00
62.000,7.6318,7.6331,3.410971,3.411510,0.2363,1.4643,57.96,61.458,0.601,33.0678,33.0723,3.5098,1026.0937,1026.0971,1479.69,1479.70,0.0000e+00
63.000,7.6211,7.6216,3.410571,3.411119,0.2363,1.4594,98.77,62.449,0.620,33.0732,33.0787,3.5190,1026.1040,1026.1083,1479.68,1479.68,0.0000e+00
64.000,7.6175,7.6183,3.410539,3.411059,0.2434,1.4610,98.85,63.440,0.592,33.0758,33.0806,3.5354,1026.1112,1026.1149,1479.68,1479.69,0.0000e+00
65.000,7.6156,7.6158,3.410503,3.410982,0.2328,1.4593,93.81,64.431,0.517,33.0768,33.0817,3.5286,1026.1168,1026.1207,1479.69,1479.70,0.0000e+00
66.000,7.6139,7.6141,3.410489,3.410957,0.2135,1.4593,63.59,65.422,0.558,33.0777,33.0826,3.5267,1026.1224,1026.1262,1479.70,1479.71,0.0000e+00
67.000,7.6110,7.6111,3.410416,3.410872,0.2239,1.4580,98.86,66.413,0.657,33.0793,33.0841,3.5326,1026.1286,1026.1323,1479.71,1479.72,0.0000e+00
68.000,7.5703,7.5700,3.409196,3.409633,0.2239,1.4592,98.85,67.404,0.661,33.1043,33.1094,3.5429,1026.1587,1026.1627,1479.60,1479.61,0.0000e+00
69.000,7.4936,7.4929,3.407134,3.407586,0.2374,1.4597,94.45,68.395,0.597,33.1548,33.1604,3.5502,1026.2138,1026.2183,1479.39,1479.39,0.0000e+00
70.000,7.4596,7.4594,3.406342,3.406798,0.2304,1.4604,61.87,69.386,0.609,33.1783,33.1834,3.5548,1026.2417,1026.2457,1479.30,1479.31,0.0000e+00
71.000,7.4474,7.4475,3.406071,3.406536,0.2247,1.4609,97.98,70.377,0.562,33.1865,33.1915,3.5661,1026.2545,1026.2584,1479.28,1479.29,0.0000e+00
72.000,7.4364,7.4361,3.405687,3.406125,0.2194,1.4634,98.85,71.368,0.465,33.1925,33.1974,3.5876,1026.2653,1026.2692,1479.26,1479.27,0.0000e+00
73.000,7.4167,7.4169,3.404518,3.404978,0.2143,1.4680,87.75,72.359,0.641,33.1981,33.2029,3.6250,1026.2771,1026.2808,1479.21,1479.22,0.0000e+00
74.000,7.3946,7.3949,3.403204,3.403668,0.2305,1.4727,67.81,73.350,0.664,33.2046,33.2094,3.6503,1026.2899,1026.2936,1479.15,1479.16,0.0000e+00
75.000,7.3825,7.3825,3.402606,3.403047,0.2070,1.4783,98.42,74.342,0.570,33.2093,33.2141,3.6623,1026.2999,1026.3036,1479.13,1479.13,0.0000e+00
76.000,7.3698,7.3698,3.402155,3.402609,0.2238,1.4806,98.85,75.333,0.621,33.2161,33.2210,3.6515,1026.3116,1026.3154,1479.10,1479.11,0.0000e+00
77.000,7.3609,7.3611,3.401969,3.402422,0.2273,1.4822,96.58,76.324,0.675,33.2222,33.2268,3.6495,1026.3222,1026.3258,1479.09,1479.10,0.0000e+00
78.000,7.3345,7.3338,3.401083,3.401502,0.2259,1.4821,70.01,77.315,0.530,33.2374,33.2425,3.6402,1026.3425,1026.3466,1479.03,1479.03,0.0000e+00
79.000,7.3019,7.2982,3.400537,3.400974,0.2139,1.4788,74.94,78.306,0.433,33.2623,33.2707,3.6009,1026.3712,1026.3783,1478.95,1478.94,0.0000e+00
80.000,7.2520,7.2522,3.400735,3.401191,0.2259,1.4719,98.97,79.297,0.503,33.3120,33.3168,3.5725,1026.4219,1026.4256,1478.83,1478.84,0.0000e+00
81.000,7.2506,7.2509,3.400947,3.401418,0.2403,1.4669,68.13,80.288,0.561,33.3151,33.3200,3.5585,1026.4291,1026.4329,1478.85,1478.86,0.0000e+00
82.000,7.2383,7.2378,3.401260,3.401713,0.2086,1.4620,73.88,81.279,0.473,33.3299,33.3354,3.5434,1026.4471,1026.4514,1478.84,1478.84,0.0000e+00
83.000,7.2216,7.2215,3.401723,3.402214,0.2059,1.4564,73.27,82.270,0.491,33.3506,33.3560,3.5189,1026.4702,1026.4745,1478.81,1478.82,0.0000e+00
84.000,7.2034,7.2036,3.402783,3.403233,0.2451,1.4511,98.93,83.261,0.623,33.3792,33.3839,3.5033,1026.4999,1026.5035,1478.79,1478.80,0.0000e+00
85.000,7.1947,7.1944,3.403154,3.403636,0.2198,1.4472,98.85,84.252,0.518,33.3913,33.3967,3.4830,1026.5151,1026.5195,1478.79,1478.80,0.0000e+00
86.000,7.1729,7.1729,3.407081,3.407694,0.2080,1.4398,92.89,85.243,0.465,33.4546,33.4614,3.4543,1026.5726,1026.5779,1478.80,1478.81,0.0000e+00
87.000,7.1653,7.1655,3.410084,3.410574,0.1979,1.4343,78.53,86.234,0.529,33.4943,33.4994,3.4402,1026.6094,1026.6134,1478.84,1478.85,0.0000e+00
88.000,7.1615,7.1615,3.410828,3.411307,0.1942,1.4292,98.43,87.225,0.460,33.5056,33.5108,3.4192,1026.6234,1026.6275,1478.86,1478.86,0.0000e+00
89.000,7.1535,7.1538,3.411524,3.411952,0.1942,1.4224,98.85,88.216,0.468,33.5204,33.5249,3.3814,1026.6408,1026.6442,1478.86,1478.87,0.0000e+00
90.000,7.1432,7.1422,3.412041,3.412528,0.2062,1.4137,74.68,89.207,0.507,33.5356,33.5419,3.3362,1026.6588,1026.6638,1478.86,1478.86,0.0000e+00
91.000,7.1275,7.1276,3.412682,3.413093,0.1768,1.4051,99.15,90.198,0.552,33.5574,33.5618,3.3194,1026.6826,1026.6861,1478.84,1478.84,0.0000e+00
92.000,7.1261,7.1263,3.412993,3.413427,0.1893,1.4007,98.86,91.188,0.635,33.5617,33.5663,3.3256,1026.6908,1026.6944,1478.85,1478.86,0.0000e+00
93.000,7.1280,7.1280,3.413439,3.413790,0.2118,1.3988,90.99,92.179,0.577,33.5642,33.5681,3.3350,1026.6971,1026.7002,1478.88,1478.89,0.0000e+00
94.000,7.1308,7.1310,3.414373,3.414775,0.1884,1.3983,87.28,93.170,0.381,33.5712,33.5753,3.3413,1026.7068,1026.7100,1478.92,1478.92,0.0000e+00
95.000,7.1326,7.1328,3.417205,3.417768,0.1794,1.3974,99.12,94.161,0.520,33.5999,33.6058,3.3194,1026.7337,1026.7383,1478.98,1478.99,0.0000e+00
96.000,7.1366,7.1372,3.422694,3.423204,0.2045,1.3932,88.60,95.152,0.476,33.6555,33.6604,3.2920,1026.7815,1026.7853,1479.08,1479.09,0.0000e+00
97.000,7.1460,7.1464,3.425854,3.426260,0.2073,1.3879,90.02,96.143,0.427,33.6803,33.6843,3.2717,1026.8043,1026.8074,1479.16,1479.17,0.0000e+00
98.000,7.1669,7.1675,3.429665,3.430120,0.1614,1.3844,99.13,97.134,0.636,33.7010,33.7054,3.2704,1026.8222,1026.8256,1479.29,1479.29,0.0000e+00
99.000,7.1794,7.1795,3.431702,3.432107,0.1881,1.3834,98.86,98.125,0.698,33.7106,33.7149,3.2803,1026.8325,1026.8360,1479.36,1479.37,0.0000e+00
100.000,7.1891,7.1892,3.433283,3.433681,0.1805,1.3843,77.52,99.116,0.568,33.7179,33.7221,3.3017,1026.8415,1026.8448,1479.42,1479.43,0.0000e+00
101.000,7.1953,7.1958,3.434909,3.435327,0.1701,1.3894,98.73,100.107,0.455,33.7290,33.7331,3.3696,1026.8540,1026.8572,1479.48,1479.49,0.0000e+00
102.000,7.2019,7.2026,3.437629,3.438087,0.1710,1.4016,98.86,101.098,0.875,33.7518,33.7561,3.4500,1026.8756,1026.8788,1479.55,1479.56,0.0000e+00
103.000,7.1809,7.1809,3.437874,3.438259,0.1706,1.4080,98.86,102.089,1.050,33.7745,33.7787,3.4569,1026.9010,1026.9043,1479.51,1479.52,0.0000e+00
104.000,7.1709,7.1712,3.437269,3.437663,0.2021,1.4129,98.86,103.080,1.040,33.7772,33.7812,3.4495,1026.9091,1026.9122,1479.50,1479.50,0.0000e+00
105.000,7.1627,7.1632,3.436690,3.437112,0.1841,1.4151,66.42,104.071,1.006,33.7785,33.7825,3.4280,1026.9158,1026.9189,1479.48,1479.49,0.0000e+00
106.000,7.1587,7.1585,3.436421,3.436781,0.1627,1.4159,94.43,105.061,0.990,33.7789,33.7830,3.4041,1026.9213,1026.9245,1479.48,1479.49,0.0000e+00
107.000,7.1545,7.1551,3.436129,3.436540,0.1664,1.4142,98.83,106.052,0.997,33.7794,33.7832,3.3714,1026.9268,1026.9298,1479.48,1479.49,0.0000e+00
108.000,7.1495,7.1492,3.435776,3.436123,0.1845,1.4116,98.86,107.043,1.021,33.7800,33.7840,3.3359,1026.9326,1026.9358,1479.48,1479.49,0.0000e+00
109.000,7.1397,7.1408,3.435049,3.435501,0.1865,1.4064,98.86,108.034,1.070,33.7810,33.7849,3.2886,1026.9393,1026.9423,1479.46,1479.47,0.0000e+00
110.000,7.1266,7.1268,3.434035,3.434407,0.1803,1.4001,98.85,109.025,1.093,33.7823,33.7862,3.2418,1026.9468,1026.9498,1479.43,1479.43,0.0000e+00
111.000,7.1061,7.1062,3.432532,3.432898,0.1846,1.3915,98.86,110.016,1.055,33.7855,33.7894,3.1968,1026.9567,1026.9598,1479.37,1479.37,0.0000e+00
112.000,7.0755,7.0759,3.430567,3.430957,0.1969,1.3828,98.85,111.007,1.025,33.7934,33.7973,3.1577,1026.9719,1026.9748,1479.28,1479.28,0.0000e+00
113.000,7.0632,7.0634,3.429875,3.430254,0.2030,1.3734,98.86,111.998,1.025,33.7975,33.8015,3.1174,1026.9813,1026.9845,1479.25,1479.26,0.0000e+00
114.000,7.0511,7.0520,3.429572,3.429997,0.1804,1.3640,98.86,112.988,1.061,33.8056,33.8093,3.0751,1026.9940,1026.9968,1479.23,1479.24,0.0000e+00
115.000,7.0227,7.0255,3.427422,3.428037,0.1813,1.3539,98.86,113.979,1.089,33.8093,33.8134,3.0311,1027.0055,1027.0083,1479.14,1479.16,0.0000e+00
116.000,7.0118,7.0129,3.426523,3.427005,0.1718,1.3443,98.86,114.970,1.036,33.8097,33.8139,2.9823,1027.0119,1027.0151,1479.12,1479.13,0.0000e+00
117.000,7.0083,7.0084,3.426179,3.426557,0.1776,1.3315,98.87,115.961,0.968,33.8089,33.8129,2.9220,1027.0163,1027.0195,1479.12,1479.12,0.0000e+00
118.000,6.9825,6.9840,3.423859,3.424343,0.1903,1.3177,98.86,116.952,0.976,33.8084,33.8121,2.8760,1027.0241,1027.0268,1479.03,1479.04,0.0000e+00
119.000,6.9488,6.9494,3.421655,3.422061,0.1950,1.3060,98.86,117.943,1.033,33.8168,33.8206,2.8585,1027.0400,1027.0428,1478.93,1478.94,0.0000e+00
120.000,6.9387,6.9394,3.421570,3.421959,0.1874,1.2974,98.87,118.933,1.048,33.8252,33.8288,2.8574,1027.0526,1027.0553,1478.92,1478.93,0.0000e+00
121.000,6.9295,6.9300,3.421176,3.421579,0.1927,1.2901,98.87,119.924,0.950,33.8295,33.8334,2.8616,1027.0618,1027.0648,1478.90,1478.91,0.0000e+00
122.000,6.9138,6.9135,3.420420,3.420804,0.2013,1.2849,98.87,120.915,0.823,33.8362,33.8406,2.8671,1027.0738,1027.0773,1478.87,1478.87,0.0000e+00
123.000,6.9082,6.9085,3.420335,3.420731,0.1859,1.2804,98.88,121.906,0.851,33.8402,33.8443,2.8523,1027.0823,1027.0855,1478.87,1478.87,0.0000e+00
124.000,6.8969,6.9012,3.419714,3.420402,0.1990,1.2755,98.87,122.897,0.999,33.8440,33.8473,2.8221,1027.0915,1027.0935,1478.84,1478.87,0.0000e+00
125.000,6.8582,6.8593,3.416964,3.417386,0.2052,1.2699,98.88,123.888,1.068,33.8514,33.8550,2.7948,1027.1072,1027.1099,1478.72,1478.73,0.0000e+00
126.000,6.8396,6.8407,3.415574,3.416038,0.1993,1.2645,98.88,124.878,1.053,33.8540,33.8580,2.7757,1027.1164,1027.1194,1478.66,1478.68,0.0000e+00
127.000,6.8313,6.8320,3.414980,3.415404,0.1819,1.2588,98.88,125.869,0.999,33.8551,33.8591,2.7631,1027.1230,1027.1260,1478.65,1478.66,0.0000e+00
128.000,6.8258,6.8261,3.414612,3.414998,0.1775,1.2540,98.88,126.860,0.996,33.8560,33.8600,2.7579,1027.1291,1027.1321,1478.65,1478.65,0.0000e+00
129.000,6.8209,6.8214,3.414329,3.414732,0.1929,1.2507,98.88,127.851,1.062,33.8572,33.8611,2.7572,1027.1353,1027.1383,1478.65,1478.65,0.0000e+00
130.000,6.8181,6.8185,3.414172,3.414573,0.1954,1.2476,98.88,128.841,1.110,33.8577,33.8617,2.7516,1027.1407,1027.1438,1478.65,1478.66,0.0000e+00
131.000,6.8169,6.8173,3.414125,3.414540,0.1948,1.2453,98.88,129.832,1.127,33.8579,33.8621,2.7453,1027.1456,1027.1488,1478.67,1478.67,0.0000e+00
132.000,6.8162,6.8165,3.414124,3.414521,0.1946,1.2425,98.88,130.823,1.100,33.8581,33.8621,2.7368,1027.1504,1027.1535,1478.68,1478.69,0.0000e+00
133.000,6.8114,6.8121,3.413778,3.414190,0.2125,1.2402,98.88,131.814,1.018,33.8586,33.8624,2.7315,1027.1560,1027.1589,1478.68,1478.68,0.0000e+00
134.000,6.8067,6.8073,3.413431,3.413851,0.2001,1.2376,98.88,132.805,0.945,33.8589,33.8629,2.7293,1027.1615,1027.1645,1478.67,1478.68,0.0000e+00
135.000,6.8027,6.8031,3.413177,3.413575,0.2348,1.2354,98.88,133.795,0.909,33.8595,33.8635,2.7332,1027.1671,1027.1702,1478.68,1478.68,0.0000e+00
136.000,6.8028,6.8032,3.413309,3.413694,0.2014,1.2349,98.88,134.786,0.889,33.8604,33.8643,2.7416,1027.1724,1027.1754,1478.69,1478.70,0.0000e+00
137.000,6.7990,6.7991,3.413100,3.413470,0.2007,1.2346,98.88,135.777,0.915,33.8613,33.8653,2.7402,1027.1782,1027.1813,1478.70,1478.70,0.0000e+00
138.000,6.7951,6.7951,3.412951,3.413319,0.2650,1.2338,98.88,136.768,0.945,33.8630,33.8671,2.7308,1027.1847,1027.1879,1478.70,1478.71,0.0000e+00
139.000,6.7928,6.7932,3.412824,3.413225,0.2210,1.2323,98.88,137.758,0.990,33.8634,33.8674,2.7127,1027.1899,1027.1930,1478.71,1478.72,0.0000e+00
140.000,6.7849,6.7842,3.412205,3.412507,0.2232,1.2301,98.88,138.749,1.021,33.8639,33.8679,2.6861,1027.1959,1027.1992,1478.69,1478.70,0.0000e+00
141.000,6.7565,6.7538,3.410202,3.410391,0.2075,1.2263,98.88,139.740,0.997,33.8693,33.8741,2.6487,1027.2087,1027.2128,1478.61,1478.60,0.0000e+00
142.000,6.6948,6.6974,3.405523,3.406062,0.1995,1.2202,98.88,140.730,0.967,33.8781,33.8816,2.5994,1027.2287,1027.2310,1478.39,1478.41,0.0000e+00
143.000,6.6734,6.6746,3.403841,3.404286,0.1855,1.2118,98.88,141.721,0.984,33.8802,33.8839,2.5416,1027.2378,1027.2405,1478.33,1478.34,0.0000e+00
144.000,6.6619,6.6615,3.402894,3.403213,0.2710,1.2020,98.88,142.712,1.020,33.8806,33.8846,2.4895,1027.2443,1027.2474,1478.30,1478.30,0.0000e+00
145.000,6.6507,6.6514,3.402011,3.402437,0.2979,1.1923,98.88,143.703,1.085,33.8814,33.8855,2.4500,1027.2510,1027.2541,1478.27,1478.28,0.0000e+00
146.000,6.6432,6.6442,3.401449,3.401879,0.1892,1.1838,98.88,144.693,1.120,33.8821,33.8859,2.4235,1027.2572,1027.2600,1478.26,1478.27,0.0000e+00
147.000,6.6409,6.6404,3.401280,3.401598,0.2291,1.1749,98.88,145.684,1.069,33.8821,33.8861,2.4024,1027.2621,1027.2653,1478.27,1478.27,0.0000e+00
148.000,6.6336,6.6341,3.400748,3.401148,0.2057,1.1672,98.88,146.675,0.997,33.8829,33.8868,2.3925,1027.2683,1027.2713,1478.26,1478.26,0.0000e+00
149.000,6.6282,6.6285,3.400372,3.400756,0.1951,1.1604,98.88,147.665,0.908,33.8836,33.8875,2.3892,1027.2741,1027.2772,1478.25,1478.26,0.0000e+00
150.000,6.6286,6.6288,3.400451,3.400840,0.2295,1.1546,98.88,148.656,0.869,33.8836,33.8877,2.3863,1027.2787,1027.2819,1478.27,1478.28,0.0000e+00
151.000,6.6257,6.6271,3.400289,3.400743,0.2177,1.1501,98.88,149.647,0.935,33.8842,33.8878,2.3843,1027.2841,1027.2868,1478.28,1478.29,0.0000e+00
