PrDM,T090C,T190C,C0S/m,C1S/m,FlECO-AFL,Sbeox0V,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
1.000,14.1785,14.1556,3.677551,3.676557,0.7628,2.6316,3.23,0.992,0.189,30.0939,30.1027,6.9009,1022.3676,1022.3792,1498.32,1498.26,0.0000e+00
2.000,14.0987,14.0546,3.670843,3.667176,0.8134,2.6306,2.96,1.983,0.328,30.0945,30.0954,6.9275,1022.3885,1022.3980,1498.08,1497.93,0.0000e+00
3.000,13.4328,13.3942,3.613741,3.611029,0.8923,2.6239,3.85,2.975,0.553,30.0923,30.0977,6.9959,1022.5237,1022.5355,1495.89,1495.76,0.0000e+00
4.000,13.4384,13.3388,3.615176,3.607767,0.6460,2.5443,45.23,3.966,0.763,30.1009,30.1109,6.5957,1022.5340,1022.5611,1495.93,1495.61,0.0000e+00
5.000,12.7120,12.7027,3.555637,3.555661,0.7713,2.5460,4.17,4.958,1.208,30.1213,30.1289,6.8028,1022.6933,1022.7010,1493.52,1493.50,0.0000e+00
6.000,12.4445,12.4451,3.539288,3.540212,0.7505,2.5448,4.41,5.949,0.963,30.1810,30.1892,6.8434,1022.7946,1022.8009,1492.70,1492.71,0.0000e+00
7.000,12.5005,12.4555,3.545864,3.544692,0.8609,2.5416,46.15,6.941,0.473,30.1979,30.2229,6.8850,1022.8019,1022.8296,1492.93,1492.80,0.0000e+00
8.000,12.3886,12.2773,3.547878,3.544735,1.1770,2.5481,98.47,7.932,0.715,30.3068,30.3666,6.8548,1022.9115,1022.9785,1492.69,1492.38,0.0000e+00
9.000,12.2710,12.2654,3.548833,3.549751,1.4355,2.5285,73.75,8.924,0.491,30.4103,30.4235,7.0819,1023.0179,1023.0292,1492.43,1492.42,0.0000e+00
10.000,11.9300,11.9303,3.521644,3.522669,1.4032,2.6511,66.76,9.915,0.651,30.4279,30.4375,8.2912,1023.0986,1023.1060,1491.29,1491.30,0.0000e+00
11.000,12.4230,12.4328,3.614970,3.616586,2.1026,2.8104,97.61,10.907,0.524,30.9122,30.9195,8.5130,1023.3868,1023.3905,1493.57,1493.61,0.0000e+00
12.000,12.6347,12.6394,3.653382,3.654778,2.8156,2.8994,75.61,11.898,0.463,31.1034,31.1127,8.0268,1023.5001,1023.5064,1494.54,1494.57,0.0000e+00
13.000,12.6284,12.6238,3.656701,3.656747,3.0373,2.8748,63.22,12.890,0.545,31.1398,31.1440,7.6138,1023.5340,1023.5382,1494.58,1494.57,0.0000e+00
14.000,12.5134,12.5061,3.649447,3.649368,2.9199,2.7679,99.81,13.881,0.502,31.1658,31.1711,6.9958,1023.5804,1023.5859,1494.24,1494.22,0.0000e+00
15.000,12.2857,12.2823,3.636522,3.636726,3.0833,2.6524,97.53,14.873,0.642,31.2315,31.2364,6.6745,1023.6786,1023.6830,1493.55,1493.55,0.0000e+00
16.000,12.0754,12.0733,3.622430,3.622772,3.4885,2.5659,65.02,15.864,0.422,31.2719,31.2770,6.5736,1023.7535,1023.7579,1492.90,1492.89,0.0000e+00
17.000,11.8955,11.8914,3.608958,3.609144,3.2253,2.4706,96.15,16.855,0.428,31.2929,31.2981,6.3256,1023.8074,1023.8122,1492.32,1492.31,0.0000e+00
18.000,11.6217,11.6251,3.587995,3.588663,3.4273,2.3955,97.31,17.847,0.548,31.3204,31.3240,6.1286,1023.8830,1023.8852,1491.42,1491.43,0.0000e+00
19.000,11.4842,11.4838,3.578259,3.578755,3.0786,2.3500,68.23,18.838,0.527,31.3417,31.3470,6.1357,1023.9288,1023.9330,1490.98,1490.98,0.0000e+00
20.000,11.4714,11.4739,3.577794,3.578544,2.7997,2.3251,80.05,19.830,0.406,31.3476,31.3528,6.1468,1023.9402,1023.9438,1490.96,1490.97,0.0000e+00
21.000,11.4805,11.4813,3.578767,3.579352,2.7251,2.3025,99.55,20.821,0.618,31.3490,31.3540,5.9678,1023.9442,1023.9479,1491.01,1491.01,0.0000e+00
22.000,11.4138,11.4153,3.574103,3.574562,3.0094,2.2660,84.52,21.813,0.638,31.3597,31.3629,5.7885,1023.9689,1023.9711,1490.80,1490.81,0.0000e+00
23.000,11.1181,11.1132,3.552701,3.552841,2.4800,2.1671,76.21,22.804,0.410,31.4015,31.4071,5.1984,1024.0582,1024.0634,1489.83,1489.82,0.0000e+00
24.000,10.7322,10.7289,3.525416,3.525622,2.1929,2.0168,99.42,23.796,0.782,31.4626,31.4676,4.3753,1024.1773,1024.1817,1488.55,1488.55,0.0000e+00
25.000,10.2318,10.2323,3.489620,3.489955,1.7207,1.9232,95.67,24.787,0.873,31.5380,31.5409,4.1738,1024.3250,1024.3272,1486.87,1486.87,0.0000e+00
26.000,9.8197,9.8061,3.463609,3.463482,0.8259,1.8352,56.08,25.778,0.496,31.6352,31.6458,4.1465,1024.4734,1024.4839,1485.51,1485.47,0.0000e+00
27.000,9.7618,9.7683,3.462502,3.463651,0.3608,1.7196,69.71,26.770,0.548,31.6744,31.6803,4.0493,1024.5179,1024.5215,1485.36,1485.39,0.0000e+00
28.000,9.6083,9.6078,3.457759,3.458392,0.3733,1.6933,94.83,27.761,0.644,31.7611,31.7680,4.0204,1024.6149,1024.6204,1484.92,1484.93,0.0000e+00
29.000,9.5712,9.5720,3.456715,3.457408,0.4062,1.6677,52.65,28.753,0.446,31.7828,31.7891,3.9952,1024.6424,1024.6472,1484.83,1484.84,0.0000e+00
30.000,9.5498,9.5503,3.456099,3.456739,0.4314,1.6448,99.55,29.744,0.576,31.7951,31.8011,3.9143,1024.6600,1024.6646,1484.78,1484.79,0.0000e+00
31.000,9.4585,9.4586,3.452940,3.453572,0.3668,1.6228,71.77,30.735,0.509,31.8433,31.8497,3.8428,1024.7168,1024.7218,1484.53,1484.53,0.0000e+00
32.000,9.3760,9.3763,3.450186,3.450800,0.3258,1.5934,81.62,31.727,0.348,31.8881,31.8941,3.7624,1024.7694,1024.7741,1484.29,1484.30,0.0000e+00
33.000,9.3069,9.3079,3.446181,3.446793,0.2931,1.5725,72.95,32.718,0.580,31.9081,31.9135,3.7105,1024.8006,1024.8046,1484.08,1484.09,0.0000e+00
34.000,9.2814,9.2816,3.444512,3.445040,0.3187,1.5594,66.76,33.710,0.574,31.9133,31.9186,3.6636,1024.8132,1024.8173,1484.01,1484.02,0.0000e+00
35.000,9.2492,9.2476,3.442134,3.442546,0.3210,1.5358,76.88,34.701,0.408,31.9172,31.9228,3.5137,1024.8259,1024.8305,1483.91,1483.91,0.0000e+00
36.000,9.0775,9.0769,3.432143,3.432646,0.2845,1.4963,68.17,35.692,0.560,31.9675,31.9732,3.3479,1024.8966,1024.9012,1483.35,1483.36,0.0000e+00
37.000,8.9889,8.9888,3.430406,3.430976,0.2906,1.4721,66.73,36.684,0.629,32.0287,32.0347,3.3164,1024.9628,1024.9675,1483.12,1483.12,0.0000e+00
